Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?,WZ Level Crossing  ,WZ IRJ,WZ Turnout,WZ Bridge,Asset Warning Zone?,GBFI Max Avg,GBFI Avg of Avg,Reasonably Fouled,Fouled,Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-MLX-S-00090-E-00091-MAINLINE,8.99999999999998,9.09999999999998,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,13.690476190476188,0,0,0,No,0.22909999999999986,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00091-E-00092-MAINLINE,9.09999999999998,9.19999999999998,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,16.3,13.899999999999999,0,0,0,No,0.22080000000000022,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00092-E-00093-MAINLINE,9.19999999999998,9.29999999999998,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,17.3,14.333333333333334,0,0,0,No,0.22209999999999974,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00093-E-00094-MAINLINE,9.29999999999998,9.399999999999979,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,16.4,14.242857142857144,0,0,0,No,0.24019999999999964,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00094-E-00095-MAINLINE,9.399999999999979,9.499999999999979,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,14.1,11.176190476190476,0,0,0,No,0.2624000000000002,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00095-E-00096-MAINLINE,9.499999999999979,9.599999999999978,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,15.0,11.176190476190474,0,0,0,No,0.27550000000000013,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00096-E-00097-MAINLINE,9.599999999999978,9.699999999999978,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,14.4,11.871428571428572,0,0,0,No,0.26939999999999964,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00097-E-00098-MAINLINE,9.699999999999978,9.799999999999978,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,20.3,13.580952380952382,1,0,0,Yes,0.27959999999999974,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00098-E-00099-MAINLINE,9.799999999999978,9.899999999999977,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,11.414285714285715,0,0,0,No,0.2814000000000001,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00099-E-00100-MAINLINE,9.899999999999977,9.999999999999977,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,14.3,12.042857142857141,0,0,0,No,0.24300000000000022,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00100-E-00101-MAINLINE,9.999999999999977,10.099999999999977,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,13.9,11.83809523809524,0,0,0,No,0.2557999999999999,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00101-E-00102-MAINLINE,10.099999999999977,10.199999999999976,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,15.6,13.95714285714286,0,0,0,No,0.25560000000000027,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,0,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00102-E-00103-MAINLINE,10.199999999999976,10.299999999999976,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,18.2,15.561904761904762,0,0,0,No,0.22609999999999958,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00103-E-00104-MAINLINE,10.299999999999976,10.399999999999975,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,14.185714285714285,0,0,0,No,0.23840000000000017,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,0,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00104-E-00105-MAINLINE,10.399999999999975,10.499999999999975,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,18.8,14.495238095238097,0,0,0,No,0.2557000000000002,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00105-E-00106-MAINLINE,10.499999999999975,10.599999999999975,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,18.8,12.795238095238094,0,0,0,No,0.28909999999999986,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00106-E-00107-MAINLINE,10.599999999999975,10.699999999999974,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,14.6,11.514285714285714,0,0,0,No,0.28500000000000003,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00107-E-00108-MAINLINE,10.699999999999974,10.799999999999974,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,15.1,12.566666666666668,0,0,0,No,0.2405,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,0,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00108-E-00109-MAINLINE,10.799999999999974,10.899999999999974,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,16.0,13.890476190476189,0,0,0,No,0.25129999999999975,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00109-E-00110-MAINLINE,10.899999999999974,10.999999999999973,ML Section 1,Thomas,,Tangent,0,0,0,0,No,0,0,0,0,No,16.1,12.876190476190478,0,0,0,No,0.2686000000000003,No,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00110-E-00111-MAINLINE,10.999999999999973,11.099999999999973,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,16.8,14.366666666666664,0,0,0,No,0.2328,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00111-E-00112-MAINLINE,11.099999999999973,11.199999999999973,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,17.5,14.49047619047619,0,0,0,No,0.23130000000000017,Yes,No,0,No,0,0,0,0,0,0.0,0.0,,Good,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00112-E-00113-MAINLINE,11.199999999999973,11.299999999999972,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,0,0,Yes,0,0,0,0,No,46.6,23.280952380952378,10,8,1,Yes,0.31560000000000016,No,No,0,Yes,0,0,0,1,1,36.411,0.36411,,Critical,1,2,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00113-E-00114-MAINLINE,11.299999999999972,11.399999999999972,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,0,0,Yes,0,0,0,0,No,41.2,23.338095238095235,13,3,1,Yes,0.3379999999999998,No,No,0,Yes,0,0,0,1,2,36.411,0.72822,,Critical,2,1,0,0,0,0,1,2,S2,1,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00114-E-00115-MAINLINE,11.399999999999972,11.499999999999972,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,24.2,14.147619047619049,1,0,0,Yes,0.2961999999999997,No,No,0,Yes,0,0,0,1,2,24.4815,0.48963,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,7.0,100.0
CHAIN-MLX-S-00115-E-00116-MAINLINE,11.499999999999972,11.599999999999971,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,0,0,Yes,0,0,0,0,No,30.2,16.40952380952381,6,1,0,Yes,0.27970000000000034,No,No,0,No,0,0,0,0,2,14.607,0.29214,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00116-E-00117-MAINLINE,11.599999999999971,11.69999999999997,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.4,11.957142857142859,0,0,0,No,0.2636000000000002,No,No,0,No,0,0,0,0,2,16.9755,0.33951,,Satisfactory,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00117-E-00118-MAINLINE,11.69999999999997,11.79999999999997,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,17.6,14.152380952380955,0,0,0,No,0.2510000000000004,No,No,0,No,0,0,0,0,2,16.9755,0.33951,,Satisfactory,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00118-E-00119-MAINLINE,11.79999999999997,11.89999999999997,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,0,0,Yes,0,0,0,0,No,30.3,22.804761904761904,14,1,0,Yes,0.25889999999999985,No,No,0,No,0,0,0,0,2,15.5835,0.31167,,Satisfactory,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00119-E-00120-MAINLINE,11.89999999999997,11.99999999999997,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,27.7,16.547619047619044,3,0,0,Yes,0.2675000000000001,No,No,0,Yes,0,1,0,0,3,55.6065,1.6681949999999999,Peak,Critical,2,0,0,0,0,0,0,2,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,8.0,100.0
CHAIN-MLX-S-00120-E-00121-MAINLINE,11.99999999999997,12.09999999999997,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,1,0,Yes,0,0,0,0,No,46.1,29.985714285714288,18,9,4,Yes,0.3498514851485149,No,No,0,Yes,0,1,0,0,2,55.6065,1.1121299999999998,Falling,Critical,4,5,0,0,0,0,2,7,S2,1,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00121-E-00122-MAINLINE,12.09999999999997,12.199999999999969,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,0,0,Yes,0,0,0,0,No,35.8,15.452380952380954,4,2,0,Yes,0.30019999999999974,No,No,0,Yes,0,1,0,0,2,48.861,0.97722,,Critical,3,2,0,0,0,0,0,5,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00122-E-00123-MAINLINE,12.199999999999969,12.299999999999969,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,11.4,10.404761904761907,0,0,0,No,0.29149999999999976,No,No,0,No,0,0,0,0,2,13.9965,0.27993,,Good,2,1,0,0,0,0,1,2,S2,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00123-E-00124-MAINLINE,12.299999999999969,12.399999999999968,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,11.300000000000002,0,0,0,No,0.30239999999999945,No,No,0,No,0,0,0,0,2,13.2255,0.26451,,Good,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00124-E-00125-MAINLINE,12.399999999999968,12.499999999999968,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,10.9,9.880952380952381,0,0,0,No,0.3071999999999999,No,No,0,No,0,0,0,0,2,14.628,0.29256,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00125-E-00126-MAINLINE,12.499999999999968,12.599999999999968,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,9.671428571428573,0,0,0,No,0.31059999999999965,No,No,0,No,0,0,0,0,2,14.628,0.29256,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00126-E-00127-MAINLINE,12.599999999999968,12.699999999999967,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,11.576190476190478,0,0,0,No,0.2713999999999998,No,No,0,No,0,0,0,0,2,14.316,0.28632,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00127-E-00128-MAINLINE,12.699999999999967,12.799999999999967,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.2,11.261904761904763,0,0,0,No,0.2585,No,No,0,No,0,0,0,0,2,14.316,0.28632,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00128-E-00129-MAINLINE,12.799999999999967,12.899999999999967,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,11.62857142857143,0,0,0,No,0.25230000000000025,No,No,0,No,0,0,0,0,2,11.667,0.23334,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00129-E-00130-MAINLINE,12.899999999999967,12.999999999999966,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.0,12.352380952380955,0,0,0,No,0.27176767676767655,No,No,0,No,0,0,0,0,2,12.759,0.25518,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00130-E-00131-MAINLINE,12.999999999999966,13.099999999999966,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,14.3,12.41904761904762,0,0,0,No,0.2782000000000002,No,No,0,No,0,0,0,0,2,12.759,0.25518,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00131-E-00132-MAINLINE,13.099999999999966,13.199999999999966,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.2,13.752380952380953,0,0,0,No,0.23359999999999953,Yes,No,0,No,0,0,0,0,2,12.297,0.24594000000000002,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00132-E-00133-MAINLINE,13.199999999999966,13.299999999999965,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.2,13.433333333333332,0,0,0,No,0.2245999999999998,Yes,No,0,No,0,0,0,0,2,12.297,0.24594000000000002,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00133-E-00134-MAINLINE,13.299999999999965,13.399999999999965,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,13.842857142857145,0,0,0,No,0.21030000000000015,Yes,No,0,No,0,0,0,0,2,13.866,0.27732,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00134-E-00135-MAINLINE,13.399999999999965,13.499999999999964,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.2,13.452380952380953,0,0,0,No,0.21649999999999997,Yes,No,0,No,0,0,0,0,2,13.866,0.27732,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00135-E-00136-MAINLINE,13.499999999999964,13.599999999999964,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,10.500000000000002,0,0,0,No,0.2926000000000001,No,No,0,No,0,0,0,0,2,13.011,0.26022,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00136-E-00137-MAINLINE,13.599999999999964,13.699999999999964,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,10.4,9.276190476190477,0,0,0,No,0.3052999999999994,No,No,0,No,0,0,0,0,2,12.4575,0.24914999999999998,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00137-E-00138-MAINLINE,13.699999999999964,13.799999999999963,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,13.6,10.757142857142856,0,0,0,No,0.2807000000000005,No,No,0,No,0,0,0,0,2,13.023,0.26045999999999997,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00138-E-00139-MAINLINE,13.799999999999963,13.899999999999963,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,11.057142857142859,0,0,0,No,0.2748000000000001,No,No,0,No,0,0,0,0,2,15.678,0.31356,,Satisfactory,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00139-E-00140-MAINLINE,13.899999999999963,13.999999999999963,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,14.5,11.752380952380951,0,0,0,No,0.2709,No,No,0,No,0,0,0,0,2,15.678,0.31356,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00140-E-00141-MAINLINE,13.999999999999963,14.099999999999962,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,10.461904761904762,0,0,0,No,0.2671000000000003,No,No,0,No,0,0,0,0,2,12.354,0.24708,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00141-E-00142-MAINLINE,14.099999999999962,14.199999999999962,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,11.438095238095238,0,0,0,No,0.2506000000000004,No,No,0,No,0,0,0,0,2,12.354,0.24708,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00142-E-00143-MAINLINE,14.199999999999962,14.299999999999962,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,15.3,11.490476190476192,0,0,0,No,0.24920000000000037,Yes,No,0,Yes,0,0,1,0,2,13.8855,0.27771,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00143-E-00144-MAINLINE,14.299999999999962,14.399999999999961,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.2,10.742857142857144,0,0,0,No,0.27390000000000025,No,No,0,Yes,0,0,1,0,2,13.8855,0.27771,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00144-E-00145-MAINLINE,14.399999999999961,14.499999999999961,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.4,10.576190476190478,0,0,0,No,0.26510000000000056,No,No,0,No,0,0,0,0,2,13.824,0.27648,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00145-E-00146-MAINLINE,14.499999999999961,14.59999999999996,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,11.7,10.766666666666666,0,0,0,No,0.2525000000000003,No,No,0,No,0,0,0,0,2,13.824,0.27648,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00146-E-00147-MAINLINE,14.59999999999996,14.69999999999996,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,10.63809523809524,0,0,0,No,0.26530000000000054,No,No,0,No,0,0,0,0,2,12.6975,0.25395,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00147-E-00148-MAINLINE,14.69999999999996,14.79999999999996,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,11.1,9.68095238095238,0,0,0,No,0.31329999999999986,No,No,0,No,0,0,0,0,2,12.0615,0.24123,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00148-E-00149-MAINLINE,14.79999999999996,14.89999999999996,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,10.2,8.947619047619048,0,0,0,No,0.3046999999999993,No,No,0,No,0,0,0,0,2,13.2075,0.26415,,Good,1,0,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00149-E-00150-MAINLINE,14.89999999999996,14.99999999999996,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,11.4,9.733333333333334,0,0,0,No,0.2869999999999997,No,No,0,No,0,0,0,0,2,14.772,0.29544,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00150-E-00151-MAINLINE,14.99999999999996,15.099999999999959,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,16.9,11.080952380952382,0,0,0,No,0.28629999999999944,No,No,0,Yes,0,1,0,0,2,16.044,0.32088,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00151-E-00152-MAINLINE,15.099999999999959,15.199999999999958,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,10.280952380952382,0,0,0,No,0.29239999999999977,No,No,0,Yes,0,1,0,0,2,70.59,1.4118000000000002,Peak,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,9.0,100.0
CHAIN-MLX-S-00152-E-00153-MAINLINE,15.199999999999958,15.299999999999958,ML Section 1,Thomas,Thomas Yard,Tangent,0,4,1,0,Yes,0,0,0,0,No,32.2,21.614285714285717,11,4,0,Yes,0.34449999999999986,No,No,0,Yes,0,1,0,0,2,70.59,1.4118000000000002,Peak,Critical,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00153-E-00154-MAINLINE,15.299999999999958,15.399999999999958,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,28.0,16.352380952380955,6,0,0,Yes,0.3483,No,No,0,Yes,0,1,0,0,2,58.404,1.16808,Falling,Critical,1,1,0,0,0,0,0,2,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,10.0,100.0
CHAIN-MLX-S-00154-E-00155-MAINLINE,15.399999999999958,15.499999999999957,ML Section 1,Thomas,Thomas Yard,Tangent,0,2,0,0,Yes,0,0,0,0,No,42.7,11.87142857142857,2,1,1,Yes,0.3117999999999996,No,No,0,Yes,0,1,0,0,2,18.0525,0.36105,,Satisfactory,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00155-E-00156-MAINLINE,15.499999999999957,15.599999999999957,ML Section 1,Thomas,Thomas Yard,Tangent,0,0,0,0,No,0,0,0,0,No,42.7,14.938095238095238,2,1,1,Yes,0.25320000000000004,No,No,0,Yes,0,1,0,0,2,16.5375,0.33075000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
