Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Mid Pt Coord E,Mid Pt Coord N,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?,WZ Level Crossing  ,WZ IRJ,WZ Turnout,WZ Bridge,Asset Warning Zone?,GBFI Max Avg,GBFI Avg of Avg,Reasonably Fouled,Fouled,Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-MLX-S-00866-E-00867-MAINLINE,86.59999999999934,86.69999999999933,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,19.8,14.0,0,0,0,No,0.27270000000000016,No,No,0.0,No,0,0,0,0,2,18.342,0.38345999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00867-E-00868-MAINLINE,86.69999999999933,86.79999999999933,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.7,13.780952380952382,0,0,0,No,0.26440000000000063,No,No,0.0,No,0,0,0,0,2,18.7815,0.38345999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00868-E-00869-MAINLINE,86.79999999999933,86.89999999999932,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.0,13.961904761904758,0,0,0,No,0.24959999999999982,Yes,No,0.0,No,0,0,0,0,2,18.7815,0.33321,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00869-E-00870-MAINLINE,86.89999999999932,86.99999999999932,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.5,14.135000000000002,0,0,0,No,0.2437878787878796,Yes,No,0.0,No,0,0,0,0,2,23.529,0.35097,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,62.0,500.0
CHAIN-MLX-S-00870-E-00871-MAINLINE,86.99999999999932,87.09999999999931,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,12.528571428571427,0,0,0,No,0.26620000000000005,No,No,0.0,No,0,0,0,0,2,26.712,0.35097,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,62.0,500.0
CHAIN-MLX-S-00871-E-00872-MAINLINE,87.09999999999931,87.1999999999993,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,17.0,14.69047619047619,0,0,0,No,0.2377999999999995,Yes,No,0.0,No,0,0,0,0,2,26.712,0.33597,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,62.0,500.0
CHAIN-MLX-S-00872-E-00873-MAINLINE,87.1999999999993,87.2999999999993,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.6,13.457142857142859,0,0,0,No,0.2507000000000002,No,No,0.0,No,0,0,0,0,2,21.0105,0.33597,Falling,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,62.0,500.0
CHAIN-MLX-S-00873-E-00874-MAINLINE,87.2999999999993,87.3999999999993,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,20.7,14.742857142857144,1,0,0,Yes,0.27140000000000003,No,No,0.0,Yes,0,0,1,0,2,28.4055,0.29205,Stable,Poor,1,1,0,0,0,0,0,2,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,62.0,500.0
CHAIN-MLX-S-00874-E-00875-MAINLINE,87.3999999999993,87.49999999999929,ML Section 4,Forrest-I,,,,Tangent,1,0,0,0,Yes,0,0,0,0,No,101.1,33.857142857142854,10,0,5,Yes,0.27769999999999995,No,Yes,263.59166666666715,Yes,0,0,1,1,2,28.9575,0.29205,,Poor,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00875-E-00876-MAINLINE,87.49999999999929,87.59999999999928,ML Section 4,Forrest-I,,,,Tangent,1,0,0,0,Yes,1,0,0,0,Yes,103.1,34.12380952380953,8,5,3,Yes,0.2617999999999998,No,Yes,263.59166666666715,Yes,0,0,1,1,2,28.9575,0.35556,,Poor,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,1,No treatment,No treatment,No treatment,1,63.0,100.0
CHAIN-MLX-S-00876-E-00877-MAINLINE,87.59999999999928,87.69999999999928,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,28.4,15.014285714285714,3,0,0,Yes,0.26459999999999967,No,No,0.0,No,0,0,0,0,2,17.454,0.35556,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00877-E-00878-MAINLINE,87.69999999999928,87.79999999999927,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,26.9,15.652380952380952,3,0,0,Yes,0.23759999999999964,Yes,No,0.0,No,0,0,0,0,2,19.4235,0.33299999999999996,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00878-E-00879-MAINLINE,87.79999999999927,87.89999999999927,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,10.314285714285715,0,0,0,No,0.2511,No,No,0.0,No,0,0,0,0,2,22.767,0.30543,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00879-E-00880-MAINLINE,87.89999999999927,87.99999999999926,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.6,12.504761904761903,0,0,0,No,0.2604000000000003,No,No,0.0,No,0,0,0,0,2,22.767,0.29433,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00880-E-00881-MAINLINE,87.99999999999926,88.09999999999926,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,11.328571428571431,0,0,0,No,0.28010000000000007,No,No,0.0,No,0,0,0,0,2,20.772,0.147165,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00881-E-00882-MAINLINE,88.09999999999926,88.19999999999925,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.3,12.514285714285718,0,0,0,No,0.2535000000000002,No,No,0.0,No,0,0,0,0,2,21.8055,0.63963,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00882-E-00883-MAINLINE,88.19999999999925,88.29999999999924,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.1,10.742857142857144,0,0,0,No,0.2876000000000001,No,No,0.0,No,0,0,0,0,2,22.0185,0.31791,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00883-E-00884-MAINLINE,88.29999999999924,88.39999999999924,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,10.476190476190476,0,0,0,No,0.2559999999999999,No,No,0.0,No,0,0,0,0,2,22.0185,0.27033,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00884-E-00885-MAINLINE,88.39999999999924,88.49999999999923,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.8,11.466666666666667,0,0,0,No,0.2600000000000005,No,No,0.0,No,0,0,0,0,2,21.7695,0.29928,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00885-E-00886-MAINLINE,88.49999999999923,88.59999999999923,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,19.2,14.776190476190477,0,0,0,No,0.21839999999999993,Yes,No,0.0,No,0,0,0,0,2,22.5015,0.31221,,Poor,0,1,0,0,0,0,0,1,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00886-E-00887-MAINLINE,88.59999999999923,88.69999999999922,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,22.9,14.280952380952382,1,0,0,Yes,0.25210000000000016,No,No,0.0,No,0,0,0,0,2,22.5015,0.31221,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,64.0,900.0
CHAIN-MLX-S-00887-E-00888-MAINLINE,88.69999999999922,88.79999999999922,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.7,12.085714285714285,0,0,0,No,0.21919999999999967,Yes,No,0.0,No,0,0,0,0,2,19.425,0.31707,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00888-E-00889-MAINLINE,88.79999999999922,88.89999999999921,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.1,10.433333333333334,0,0,0,No,0.2539999999999998,No,No,0.0,No,0,0,0,0,2,21.0555,0.37614,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,65.0,200.0
CHAIN-MLX-S-00889-E-00890-MAINLINE,88.89999999999921,88.9999999999992,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,46.8,26.090476190476195,7,5,2,Yes,0.2631999999999997,No,No,0.0,No,0,0,0,0,2,21.0555,0.37614,,Poor,2,2,0,0,0,0,0,4,S3,0,Local Formation Renewal (Bog Hole),Local Formation Renewal (Bog Hole),No treatment,No treatment,No treatment,No treatment,1,65.0,200.0
CHAIN-MLX-S-00890-E-00891-MAINLINE,88.9999999999992,89.0999999999992,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.9,13.0,0,0,0,No,0.22149999999999964,Yes,No,0.0,No,0,0,0,0,2,19.749,0.30558,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00891-E-00892-MAINLINE,89.0999999999992,89.19999999999919,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,23.8,12.466666666666667,1,0,0,Yes,0.21710000000000024,Yes,No,0.0,No,0,0,0,0,2,17.5845,0.29856,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00892-E-00893-MAINLINE,89.19999999999919,89.29999999999919,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.0,11.771428571428572,0,0,0,No,0.20710000000000017,Yes,No,0.0,No,0,0,0,0,2,19.641,0.30144,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00893-E-00894-MAINLINE,89.29999999999919,89.39999999999918,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.6,12.233333333333333,0,0,0,No,0.24680000000000007,Yes,No,0.0,No,0,0,0,0,2,21.987,0.30144,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,66.0,300.0
CHAIN-MLX-S-00894-E-00895-MAINLINE,89.39999999999918,89.49999999999918,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.4,11.338095238095239,0,0,0,No,0.23159999999999992,Yes,No,0.0,No,0,0,0,0,2,21.987,0.29679,,Poor,0,1,0,0,0,0,0,1,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,66.0,300.0
CHAIN-MLX-S-00895-E-00896-MAINLINE,89.49999999999918,89.59999999999917,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.0,12.10952380952381,0,0,0,No,0.2562000000000002,No,No,0.0,No,0,0,0,0,2,20.577,0.29679,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,66.0,300.0
CHAIN-MLX-S-00896-E-00897-MAINLINE,89.59999999999917,89.69999999999916,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.9,10.90952380952381,0,0,0,No,0.22799999999999981,Yes,No,0.0,No,0,0,0,0,2,18.561,0.31554,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00897-E-00898-MAINLINE,89.69999999999916,89.79999999999916,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.2,10.052380952380954,0,0,0,No,0.26910000000000045,No,No,0.0,No,0,0,0,0,2,20.118,0.39969,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,67.0,200.0
CHAIN-MLX-S-00898-E-00899-MAINLINE,89.79999999999916,89.89999999999915,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.5,10.90952380952381,0,0,0,No,0.23309999999999959,Yes,No,0.0,No,0,0,0,0,2,20.118,0.40572,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,67.0,200.0
CHAIN-MLX-S-00899-E-00900-MAINLINE,89.89999999999915,89.99999999999915,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,10.238095238095237,0,0,0,No,0.2646999999999999,No,No,0.0,No,0,0,0,0,2,17.5005,0.40572,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00900-E-00901-MAINLINE,89.99999999999915,90.09999999999914,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.7,9.83333333333333,0,0,0,No,0.2787000000000004,No,No,0.0,Yes,0,1,0,0,2,18.372,0.44442,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00901-E-00902-MAINLINE,90.09999999999914,90.19999999999914,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,9.531818181818181,0,0,0,No,0.2566831683168319,No,No,0.0,Yes,0,1,0,0,2,18.372,0.44442,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00902-E-00903-MAINLINE,90.19999999999914,90.29999999999913,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.0,10.431818181818182,0,0,0,No,0.2212000000000004,Yes,No,0.0,Yes,0,1,0,0,2,18.1155,0.41436,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00903-E-00904-MAINLINE,90.29999999999913,90.39999999999912,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,9.99090909090909,0,0,0,No,0.24239999999999984,Yes,No,0.0,Yes,0,1,0,0,2,18.777,0.41436,,Satisfactory,0,2,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00904-E-00905-MAINLINE,90.39999999999912,90.49999999999912,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,10.150000000000004,0,0,0,No,0.21280000000000016,Yes,No,0.0,Yes,0,1,0,0,2,20.4075,0.32271,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00905-E-00906-MAINLINE,90.49999999999912,90.59999999999911,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,17.0,10.827272727272728,0,0,0,No,0.23890000000000022,Yes,No,0.0,Yes,0,1,0,0,2,26.4315,0.4239,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00906-E-00907-MAINLINE,90.59999999999911,90.69999999999911,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.3,10.259090909090908,0,0,0,No,0.24089999999999995,Yes,No,0.0,Yes,0,1,0,0,2,26.4315,0.4239,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00907-E-00908-MAINLINE,90.69999999999911,90.7999999999991,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.0,11.068181818181817,0,0,0,No,0.22260000000000035,Yes,No,0.0,Yes,0,1,0,0,2,23.856,0.41052,,Poor,0,1,0,0,0,0,0,1,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00908-E-00909-MAINLINE,90.7999999999991,90.8999999999991,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.3,10.577272727272728,0,0,0,No,0.24620000000000014,Yes,No,0.0,Yes,0,1,0,0,2,20.5365,0.34179000000000004,Rising,Poor,0,1,0,0,0,0,0,1,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00909-E-00910-MAINLINE,90.8999999999991,90.99999999999909,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,9.723809523809525,0,0,0,No,0.2480000000000001,Yes,No,0.0,Yes,0,1,0,0,2,21.48,0.35178,Peak,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00910-E-00911-MAINLINE,90.99999999999909,91.09999999999908,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,9.804761904761904,0,0,0,No,0.23880000000000046,Yes,No,0.0,Yes,0,1,0,0,2,26.568,0.35178,Peak,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00911-E-00912-MAINLINE,91.09999999999908,91.19999999999908,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.4,10.871428571428572,0,0,0,No,0.25550000000000017,No,No,0.0,Yes,0,1,0,0,2,26.568,0.32051999999999997,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00912-E-00913-MAINLINE,91.19999999999908,91.29999999999907,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.1,10.914285714285715,0,0,0,No,0.22740000000000038,Yes,No,0.0,Yes,0,1,0,0,2,21.822,0.32421,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,68.0,900.0
CHAIN-MLX-S-00913-E-00914-MAINLINE,91.29999999999907,91.39999999999907,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.7,9.657142857142858,0,0,0,No,0.2485000000000001,Yes,No,0.0,Yes,0,1,0,0,2,17.442,0.32421,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00914-E-00915-MAINLINE,91.39999999999907,91.49999999999906,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,10.533333333333333,0,0,0,No,0.2353999999999999,Yes,No,0.0,Yes,0,1,0,0,2,16.6995,0.30969,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00915-E-00916-MAINLINE,91.49999999999906,91.59999999999906,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.0,9.747619047619047,0,0,0,No,0.21170000000000033,Yes,No,0.0,Yes,0,1,0,0,2,18.771,0.31829999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00916-E-00917-MAINLINE,91.59999999999906,91.69999999999905,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.0,10.280952380952382,0,0,0,No,0.2015999999999999,Yes,No,0.0,Yes,0,1,0,0,2,20.8065,0.38076,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,69.0,200.0
CHAIN-MLX-S-00917-E-00918-MAINLINE,91.69999999999905,91.79999999999905,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.2,10.557142857142857,0,0,0,No,0.2616000000000005,No,No,0.0,Yes,0,1,0,0,2,20.8065,0.38076,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,69.0,200.0
CHAIN-MLX-S-00918-E-00919-MAINLINE,91.79999999999905,91.89999999999904,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.5,12.11904761904762,0,0,0,No,0.22109999999999963,Yes,No,0.0,Yes,0,1,0,0,2,18.4695,0.34194,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00919-E-00920-MAINLINE,91.89999999999904,91.99999999999903,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.7,10.980952380952377,0,0,0,No,0.2349999999999997,Yes,No,0.0,Yes,0,1,0,0,2,19.293,0.39981,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00920-E-00921-MAINLINE,91.99999999999903,92.09999999999903,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,11.938095238095238,0,0,0,No,0.22569999999999996,Yes,No,0.0,Yes,0,1,0,0,2,19.929,0.45009,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00921-E-00922-MAINLINE,92.09999999999903,92.19999999999902,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.1,11.87142857142857,0,0,0,No,0.2163,Yes,No,0.0,Yes,0,1,0,0,2,19.929,0.45009,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00922-E-00923-MAINLINE,92.19999999999902,92.29999999999902,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,10.52857142857143,0,0,0,No,0.23349999999999993,Yes,No,0.0,Yes,0,1,0,0,2,17.9925,0.43362,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00923-E-00924-MAINLINE,92.29999999999902,92.39999999999901,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.5,11.961904761904762,0,0,0,No,0.2224,Yes,No,0.0,Yes,0,1,0,0,2,15.243,0.43362,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00924-E-00925-MAINLINE,92.39999999999901,92.499999999999,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.0,11.585714285714287,0,0,0,No,0.23450000000000004,Yes,No,0.0,Yes,0,1,0,0,2,14.0655,0.36585,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00925-E-00926-MAINLINE,92.499999999999,92.599999999999,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.5,12.604761904761904,0,0,0,No,0.2146,Yes,No,0.0,Yes,0,1,0,0,2,18.2535,0.36585,,Satisfactory,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00926-E-00927-MAINLINE,92.599999999999,92.699999999999,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.3,10.37142857142857,0,0,0,No,0.21160000000000018,Yes,No,0.0,Yes,0,1,0,0,2,18.8385,0.33305999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00927-E-00928-MAINLINE,92.699999999999,92.79999999999899,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,19.3,15.823809523809524,0,0,0,No,0.2387999999999999,Yes,No,0.0,Yes,0,1,0,0,2,18.8385,0.56622,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-00928-E-00929-MAINLINE,92.79999999999899,92.89999999999898,ML Section 4,Forrest-I,,,,Tangent,0,0,0,0,No,0,0,0,0,No,17.4,14.97142857142857,0,0,0,No,0.24930000000000002,Yes,No,0.0,Yes,0,1,0,0,2,18.8565,0.96399,,Satisfactory,0,1,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
