Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?, WZ Level Crossing   , WZ IRJ , WZ Turnout , WZ Bridge , Asset Warning Zone? ,GBFI Max Avg,GBFI Avg of Avg,# Reasonably Fouled,# Fouled,# Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1 (Count),DTF S2 (Count),DTF S3 (Count),DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-EML-S-03058-E-03059-MAINLINE,305.80000000000103,305.90000000000106,SL / EL Section SL10,Firetail,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,10.5,7.838095238095238,0,0,0,No,0.2121000000000005,Yes,No,0.0,No,0,0,0,0,2,19.6815,0.39363,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03059-E-03060-MAINLINE,305.90000000000106,306.0000000000011,SL / EL Section SL10,Firetail,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,8.7,7.033333333333331,0,0,0,No,0.18370000000000014,Yes,No,0.0,No,0,0,0,0,2,24.3195,0.48639000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,23.0,500.0
CHAIN-EML-S-03060-E-03061-MAINLINE,306.0000000000011,306.1000000000011,SL / EL Section SL10,Firetail,,Sharp Curve,0,0,0,0,No,0,0,0,0,No,12.7,10.147619047619045,0,0,0,No,0.2579,No,No,0.0,No,0,0,0,0,2,24.3195,0.48639000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,23.0,500.0
CHAIN-EML-S-03061-E-03062-MAINLINE,306.1000000000011,306.2000000000011,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,9.704761904761906,0,0,0,No,0.25789999999999974,No,No,0.0,No,0,0,0,0,2,22.1085,0.44217,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,23.0,500.0
CHAIN-EML-S-03062-E-03063-MAINLINE,306.2000000000011,306.30000000000115,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,11.0,9.652380952380952,0,0,0,No,0.24849999999999967,Yes,No,0.0,No,0,0,0,0,2,22.1085,0.44217,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,23.0,500.0
CHAIN-EML-S-03063-E-03064-MAINLINE,306.30000000000115,306.40000000000117,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,10.6,8.70952380952381,0,0,0,No,0.2183,Yes,No,0.0,No,0,0,0,0,2,21.6735,0.43347,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,23.0,500.0
CHAIN-EML-S-03064-E-03065-MAINLINE,306.40000000000117,306.5000000000012,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,10.623809523809522,0,0,0,No,0.2560000000000002,No,No,0.0,No,0,0,0,0,2,15.6705,0.31341,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03065-E-03066-MAINLINE,306.5000000000012,306.6000000000012,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,11.3,9.604761904761906,0,0,0,No,0.2394999999999995,Yes,No,0.0,No,0,0,0,0,2,15.948,0.31896,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03066-E-03067-MAINLINE,306.6000000000012,306.70000000000124,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,9.080952380952382,0,0,0,No,0.2226000000000003,Yes,No,0.0,No,0,0,0,0,2,16.098,0.32195999999999997,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03067-E-03068-MAINLINE,306.70000000000124,306.80000000000126,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,12.3,10.633333333333335,0,0,0,No,0.23839999999999967,Yes,No,0.0,No,0,0,0,0,2,20.6685,0.41337,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,24.0,200.0
CHAIN-EML-S-03068-E-03069-MAINLINE,306.80000000000126,306.9000000000013,SL / EL Section SL10,Firetail,,Tangent,0,0,0,0,No,0,0,0,0,No,10.8,9.29047619047619,0,0,0,No,0.2643999999999999,No,No,0.0,No,0,0,0,0,2,20.6685,0.41337,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,24.0,200.0
CHAIN-EML-S-03069-E-03070-MAINLINE,306.9000000000013,307.0000000000013,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,8.9,7.690476190476189,0,0,0,No,0.23159999999999964,Yes,No,0.0,No,0,0,0,0,2,15.0045,0.30009,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03070-E-03071-MAINLINE,307.0000000000013,307.10000000000133,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,9.2,8.123809523809525,0,0,0,No,0.22159999999999985,Yes,No,0.0,No,0,0,0,0,2,17.4795,0.34959,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03071-E-03072-MAINLINE,307.10000000000133,307.20000000000135,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.7,9.285714285714286,0,0,0,No,0.24030000000000018,Yes,No,0.0,No,0,0,0,0,2,17.643,0.35286,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03072-E-03073-MAINLINE,307.20000000000135,307.3000000000014,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.1,10.714285714285714,0,0,0,No,0.26150000000000023,No,No,0.0,No,0,0,0,0,2,20.2275,0.40454999999999997,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,25.0,200.0
CHAIN-EML-S-03073-E-03074-MAINLINE,307.3000000000014,307.4000000000014,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.8,13.15714285714286,0,0,0,No,0.21160000000000018,Yes,No,0.0,No,0,0,0,0,2,20.412,0.40824,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,25.0,200.0
CHAIN-EML-S-03074-E-03075-MAINLINE,307.4000000000014,307.5000000000014,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,2,0,0,Yes,0,0,0,0,No,38.1,12.428571428571429,0,1,0,Yes,0.20929999999999965,Yes,No,0.0,No,0,0,0,0,2,20.862,0.50607,,Poor,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03075-E-03076-MAINLINE,307.5000000000014,307.60000000000144,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.5,11.314285714285713,0,0,0,No,0.25200000000000045,No,No,0.0,No,0,0,0,0,2,20.862,0.41723999999999994,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,26.0,100.0
CHAIN-EML-S-03076-E-03077-MAINLINE,307.60000000000144,307.70000000000147,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.9,10.204761904761904,0,0,0,No,0.2350999999999996,Yes,No,0.0,No,0,0,0,0,2,18.4965,0.36993000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03077-E-03078-MAINLINE,307.70000000000147,307.8000000000015,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.0,10.17142857142857,0,0,0,No,0.23650000000000038,Yes,No,0.0,No,0,0,0,0,2,17.775,0.3555,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03078-E-03079-MAINLINE,307.8000000000015,307.9000000000015,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.0,8.757142857142858,0,0,0,No,0.22320000000000018,Yes,No,0.0,No,0,0,0,0,2,19.602,0.39204,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03079-E-03080-MAINLINE,307.9000000000015,308.00000000000153,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.9,10.452380952380953,0,0,0,No,0.2351000000000001,Yes,No,0.0,No,0,0,0,0,2,22.8,0.456,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,27.0,300.0
CHAIN-EML-S-03080-E-03081-MAINLINE,308.00000000000153,308.10000000000156,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.6,11.00952380952381,0,0,0,No,0.2494000000000008,Yes,No,0.0,No,0,0,0,0,2,22.8,0.456,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,27.0,300.0
CHAIN-EML-S-03081-E-03082-MAINLINE,308.10000000000156,308.2000000000016,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.2,9.880952380952383,0,0,0,No,0.22040000000000065,Yes,No,0.0,No,0,0,0,0,2,21.4005,0.42801,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,27.0,300.0
CHAIN-EML-S-03082-E-03083-MAINLINE,308.2000000000016,308.3000000000016,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.5,12.261904761904763,0,0,0,No,0.27010000000000056,No,No,0.0,No,0,0,0,0,2,19.0575,0.38115000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03083-E-03084-MAINLINE,308.3000000000016,308.4000000000016,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.2,11.461904761904762,0,0,0,No,0.21430000000000016,Yes,No,0.0,No,0,0,0,0,2,19.311,0.38622,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03084-E-03085-MAINLINE,308.4000000000016,308.50000000000165,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.6,11.133333333333335,0,0,0,No,0.20689999999999997,Yes,No,0.0,No,0,0,0,0,2,19.3965,0.38793,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03085-E-03086-MAINLINE,308.50000000000165,308.60000000000167,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,16.3,13.161904761904763,0,0,0,No,0.23609999999999992,Yes,No,0.0,No,0,0,0,0,2,22.0125,0.44025,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,28.0,200.0
CHAIN-EML-S-03086-E-03087-MAINLINE,308.60000000000167,308.7000000000017,SL / EL Section SL10,Firetail,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.5,11.104761904761903,0,0,0,No,0.23379999999999962,Yes,No,0.0,No,0,0,0,0,2,22.0125,0.44025,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,28.0,200.0
CHAIN-EML-S-03087-E-03088-MAINLINE,308.7000000000017,308.8000000000017,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,11.4,9.861904761904762,0,0,0,No,0.21050000000000013,Yes,No,0.0,No,0,0,0,0,2,19.335,0.38670000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03088-E-03089-MAINLINE,308.8000000000017,308.90000000000174,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,9.5,8.014285714285714,0,0,0,No,0.18649999999999967,Yes,No,0.0,No,0,0,0,0,2,19.1595,0.38319000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03089-E-03090-MAINLINE,308.90000000000174,309.00000000000176,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,8.4,6.842857142857143,0,0,0,No,0.1783000000000004,Yes,No,0.0,No,0,0,0,0,2,18.2025,0.36405,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03090-E-03091-MAINLINE,309.00000000000176,309.1000000000018,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,11.9,7.680952380952381,0,0,0,No,0.19349999999999973,Yes,No,0.0,No,0,0,0,0,2,18.2025,0.36405,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03091-E-03092-MAINLINE,309.1000000000018,309.2000000000018,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,14.2,10.828571428571427,0,0,0,No,0.20889999999999964,Yes,No,0.0,No,0,0,0,0,2,16.3635,0.32726999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03092-E-03093-MAINLINE,309.2000000000018,309.30000000000183,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,12.4,9.685714285714287,0,0,0,No,0.2492000000000003,Yes,No,0.0,No,0,0,0,0,2,16.3635,0.32726999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03093-E-03094-MAINLINE,309.30000000000183,309.40000000000185,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,14.0,10.147619047619047,0,0,0,No,0.23589999999999955,Yes,No,0.0,No,0,0,0,0,2,14.643,0.29286,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03094-E-03095-MAINLINE,309.40000000000185,309.5000000000019,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,12.1,8.842857142857142,0,0,0,No,0.21139999999999987,Yes,No,0.0,No,0,0,0,0,2,17.1825,0.34365,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03095-E-03096-MAINLINE,309.5000000000019,309.6000000000019,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,9.9,8.104761904761904,0,0,0,No,0.1993000000000001,Yes,No,0.0,No,0,0,0,0,2,17.1825,0.34365,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03096-E-03097-MAINLINE,309.6000000000019,309.7000000000019,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,10.2,8.338095238095239,0,0,0,No,0.21840000000000004,Yes,No,0.0,No,0,0,0,0,2,19.6035,0.39207000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03097-E-03098-MAINLINE,309.7000000000019,309.80000000000194,SL / EL Section SL10,Firetail,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,15.0,10.957142857142857,0,0,0,No,0.26250000000000023,No,No,0.0,No,0,0,0,0,2,51.4005,1.02801,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,29.0,100.0
CHAIN-EML-S-03098-E-03099-MAINLINE,309.80000000000194,309.90000000000197,Section EL11,De Gray,De Grey,Tangent,0,2,1,0,Yes,0,0,0,0,No,35.8,22.119047619047624,6,4,0,Yes,0.2759000000000003,No,No,0.0,No,0,0,0,0,2,58.149,1.1629800000000001,,Critical,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03099-E-03100-MAINLINE,309.90000000000197,310.000000000002,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,23.0,10.819047619047618,2,0,0,Yes,0.23859999999999987,Yes,No,0.0,No,0,0,0,0,2,58.149,1.1629800000000001,,Critical,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,30.0,100.0
CHAIN-EML-S-03100-E-03101-MAINLINE,310.000000000002,310.100000000002,Section EL11,De Gray,De Grey,Tangent,0,2,0,0,Yes,0,0,0,0,No,42.1,13.976190476190476,4,0,1,Yes,0.2310999999999998,Yes,No,0.0,No,0,0,0,0,2,21.4635,0.5079,,Poor,0,1,0,0,0,0,0,1,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03101-E-03102-MAINLINE,310.100000000002,310.20000000000203,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,47.2,14.28095238095238,0,0,3,Yes,0.2007000000000002,Yes,No,0.0,No,0,0,0,0,2,21.4635,0.53685,,Poor,0,0,0,0,0,0,0,0,,0,Local Formation Renewal (Bog Hole),Local Formation Renewal (Bog Hole),No treatment,No treatment,No treatment,No treatment,1,31.0,100.0
CHAIN-EML-S-03102-E-03103-MAINLINE,310.20000000000203,310.30000000000206,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,11.1,9.266666666666666,0,0,0,No,0.23069999999999996,Yes,No,0.0,No,0,0,0,0,2,19.62,0.3924,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03103-E-03104-MAINLINE,310.30000000000206,310.4000000000021,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,11.4,9.304761904761904,0,0,0,No,0.21899999999999992,Yes,No,0.0,No,0,0,0,0,2,23.2995,0.46598999999999996,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,32.0,300.0
CHAIN-EML-S-03104-E-03105-MAINLINE,310.4000000000021,310.5000000000021,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.9,10.24761904761905,0,0,0,No,0.22190000000000015,Yes,No,0.0,No,0,0,0,0,2,23.2995,0.46598999999999996,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,32.0,300.0
CHAIN-EML-S-03105-E-03106-MAINLINE,310.5000000000021,310.6000000000021,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.1,11.223809523809521,0,0,0,No,0.23109999999999986,Yes,No,0.0,No,0,0,0,0,2,23.2095,0.46419,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,32.0,300.0
CHAIN-EML-S-03106-E-03107-MAINLINE,310.6000000000021,310.70000000000215,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.0,9.733333333333334,0,0,0,No,0.20500000000000013,Yes,No,0.0,No,0,0,0,0,2,17.76,0.3552,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03107-E-03108-MAINLINE,310.70000000000215,310.80000000000217,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.8,9.495238095238097,0,0,0,No,0.21780000000000022,Yes,No,0.0,No,0,0,0,0,2,20.472,0.40944,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,33.0,200.0
CHAIN-EML-S-03108-E-03109-MAINLINE,310.80000000000217,310.9000000000022,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.0,8.804761904761905,0,0,0,No,0.20859999999999984,Yes,No,0.0,No,0,0,0,0,2,20.472,0.40944,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,33.0,200.0
CHAIN-EML-S-03109-E-03110-MAINLINE,310.9000000000022,311.0000000000022,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,13.3,11.51904761904762,0,0,0,No,0.24590000000000045,Yes,No,0.0,No,0,0,0,0,2,19.4265,0.38853000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03110-E-03111-MAINLINE,311.0000000000022,311.10000000000224,Section EL11,De Gray,De Grey,Mild Curve,0,0,0,0,No,0,0,0,0,No,12.9,9.423809523809524,0,0,0,No,0.19730000000000075,Yes,No,0.0,No,0,0,0,0,2,19.3635,0.38726999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03111-E-03112-MAINLINE,311.10000000000224,311.20000000000226,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,11.4,9.347619047619052,0,0,0,No,0.2045999999999999,Yes,No,0.0,No,0,0,0,0,2,19.3635,0.38726999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03112-E-03113-MAINLINE,311.20000000000226,311.3000000000023,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,12.1,8.10952380952381,0,0,0,No,0.22720000000000024,Yes,No,0.0,No,0,0,0,0,2,21.579,0.43158,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,34.0,400.0
CHAIN-EML-S-03113-E-03114-MAINLINE,311.3000000000023,311.4000000000023,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,15.6,11.20952380952381,0,0,0,No,0.23000000000000015,Yes,No,0.0,No,0,0,0,0,2,21.579,0.43158,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,34.0,400.0
CHAIN-EML-S-03114-E-03115-MAINLINE,311.4000000000023,311.50000000000233,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,14.6,11.685714285714287,0,0,0,No,0.24389999999999978,Yes,No,0.0,No,0,0,0,0,2,21.2025,0.42405000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,34.0,400.0
CHAIN-EML-S-03115-E-03116-MAINLINE,311.50000000000233,311.60000000000235,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,12.4,11.195238095238095,0,0,0,No,0.23920000000000002,Yes,No,0.0,No,0,0,0,0,2,21.2025,0.42405000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,34.0,400.0
CHAIN-EML-S-03116-E-03117-MAINLINE,311.60000000000235,311.7000000000024,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,15.5,12.723809523809523,0,0,0,No,0.24680000000000013,Yes,No,0.0,No,0,0,0,0,2,16.845,0.3369,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03117-E-03118-MAINLINE,311.7000000000024,311.8000000000024,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,11.71904761904762,0,0,0,No,0.23990000000000006,Yes,No,0.0,No,0,0,0,0,2,16.632,0.33264000000000005,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03118-E-03119-MAINLINE,311.8000000000024,311.9000000000024,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,10.785714285714286,0,0,0,No,0.2111,Yes,No,0.0,No,0,0,0,0,2,18.6405,0.37281,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03119-E-03120-MAINLINE,311.9000000000024,312.00000000000244,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,11.8,9.076190476190476,0,0,0,No,0.20609999999999984,Yes,No,0.0,No,0,0,0,0,2,18.6405,0.37281,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-EML-S-03120-E-03121-MAINLINE,312.00000000000244,312.10000000000247,Section EL11,De Gray,De Grey,Tangent,0,0,0,0,No,0,0,0,0,No,9.9,8.542857142857146,0,0,0,No,0.19340000000000013,Yes,No,0.0,No,0,0,0,0,2,18.8115,0.37622999999999995,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
