ID,Division,Subdivision,Line Code,Start Location,End Location,Segment ID,Segment Type,Segment Length,Degree of Curve,Curve Direction,Radius of Curve,Curve Elevation,TQI Geometry,Run ID TQI Geometry,L Rail Weight,R Rail Weight,L Low/High Rail,R Low/High Rail,Start Major,Start Minor,End Major,End Minor,Start Latitude,Start Longitude,End Latitude,End Longitude,Asset Name,Report Type
591,Mainline1,Thomas,UNKNOWN,19.064,19.124,39926,TANGENT,59.89522,,,,,37.5000,2024110514,,,,,19,64.194,19,124.089,-20.52853600,118.58594100,-20.52907600,118.58587300,TYX_19.065_19.185,Track Quality Indicator Summary Report
1707,Soloman,Avon,SLB_181_214,196.711,196.811,41646,TANGENT,99.296147,,,,,37.5315,2024112103,,,,,196,711.428,196,810.724,-21.98433900,118.83936100,-21.98503200,118.83875000,SLB_195.023_208.428,Track Quality Indicator Summary Report
2700,Soloman,Capel,SLE_259.416_262.853,260.005,260.104,42335,TANGENT,98.21033,,,,,37.5615,2024111802,,,,,260,5.3,260,103.511,-22.10623800,118.29397100,-22.10660100,118.29310300,SLE_259.416_262.853,Track Quality Indicator Summary Report
1352,Mainline2,Jones to CCK,MLB_270_287.264,284.907,285.007,41413,TANGENT,99.963702,,,,,37.6350,2024112001,,,,,284,907.415,285,7.37,-22.37898000,119.68376500,-22.37978500,119.68420300,MLB_276.409_286.707,Track Quality Indicator Summary Report
2764,Soloman,Capel,UNKNOWN,263.297,263.386,42305,TANGENT,89.325905,,,,,37.7835,2024111802,,,,,263,296.545,263,385.871,-22.11825000,118.26479500,-22.11849000,118.26396800,Spur_263.296_263.655,Track Quality Indicator Summary Report
1521,Mainline2,Jones to CCK,UNKNOWN,293.719,293.819,41386,TANGENT,99.980475,,,,,37.8765,2024112001,,,,,293,719.225,293,819.205,-22.40812500,119.72491500,-22.40800100,119.72395400,CCL_287.521_294.219,Track Quality Indicator Summary Report
612,Mainline1,Thomas,UNKNOWN,15.255,15.334,39949,TANGENT,78.59043,,,,,37.9260,2024101906,,,,,15,255.075,15,333.666,-20.49414600,118.58705000,-20.49485700,118.58703700,TYX_15.255_15.412,Track Quality Indicator Summary Report
3759,Eliwana,Duck,ELW_332.926_373.117,369.519,369.619,43664,TANGENT,99.941451,,,,,37.9995,2024111802,,,,,369,519.143,369,619.085,-22.36500400,117.37414900,-22.36441300,117.37341600,ELB_357.825948_373.117,Track Quality Indicator Summary Report
1629,Soloman,Avon,SLB_181_214,191.459,191.558,41534,TANGENT,99.005078,,,,,38.0310,2024111802,,,,,191,459.301,191,558.306,-21.94251900,118.85941400,-21.94341300,118.85940400,SLE_191.459_195.023,Track Quality Indicator Summary Report
2012,Soloman,Bow,SLB_214_248,214,214.1,41917,TANGENT,99.929099,,,,,38.0370,2024112103,,,,,214,0,214,99.929,-22.05595300,118.70108000,-22.05593300,118.70011200,SLB_214_232.687,Track Quality Indicator Summary Report
1075,Mainline1,Thomas,UNKNOWN,0.088,0.187,40828,TANGENT,98.8566,,,,,38.0400,2024110704,,,,,0,88.34,0,187.197,-20.37191900,118.56130500,-20.37178400,118.56033800,PL1_-3.411_4.054,Track Quality Indicator Summary Report
675,Mainline1,Thomas,UNKNOWN,19.244,19.304,40033,TANGENT,59.894615,,,,,38.0490,2024110514,,,,,19,243.879,19,303.774,-20.53015400,118.58573600,-20.53069300,118.58566800,TYX_19.185_19.305,Track Quality Indicator Summary Report
705,Mainline1,Thomas,UNKNOWN,-2.725,-2.626,40068,TANGENT,98.8566,,,,,38.1510,2024110704,,,,,-3,275.277,-3,374.133,-20.39567900,118.56512800,-20.39490300,118.56560000,PL1_-3.411_4.054,Track Quality Indicator Summary Report
7932,Mainline2,CBM,PTE_256.5_259.855,257.388,257.486,47725,TANGENT,98.65594,,,,,38.2650,2024110704,,,,,257,387.622,257,486.278,-22.32588000,119.43692500,-22.32609900,119.43785300,PTE_256.5_259.855,Track Quality Indicator Summary Report
1473,Mainline2,Jones to CCK,UNKNOWN,289.72,289.82,41267,TANGENT,99.980475,,,,,38.3040,2024112001,,,,,289,719.981,289,819.961,-22.41023300,119.71237500,-22.41079900,119.71313000,CCL_287.521_294.219,Track Quality Indicator Summary Report
753,Mainline1,Thomas,UNKNOWN,-2.626,-2.527,40137,TANGENT,98.8566,,,,,38.4120,2024110704,,,,,-3,374.133,-3,472.99,-20.39490300,118.56560000,-20.39411300,118.56604100,PL1_-3.411_4.054,Track Quality Indicator Summary Report
1813,Soloman,Avon,SLB_181_214,213.794,213.892,41769,TANGENT,98.593288,,,,,38.6385,2024112103,,,,,213,793.559,213,892.152,-22.05582500,118.70307300,-22.05590700,118.70212200,SLB_209.260_214,Track Quality Indicator Summary Report
51,Mainline1,Thomas,MLE_-3.59_27,22.907,23.004,39917,TANGENT,97.191322,,,,,38.6490,2024111802,,,,,22,907.165,23,4.233,-20.56321100,118.58415000,-20.56408800,118.58411700,MLE_22.907_23.782,Track Quality Indicator Summary Report
2409,Soloman,Capel,SLB_248_281,263.208,263.297,42327,TANGENT,88.626364,,,,,38.7705,2024111802,,,,,263,207.919,263,296.545,-22.11798400,118.26560500,-22.11825000,118.26479500,SLB_262.854_263.296,Track Quality Indicator Summary Report
6567,Mainline1,Gibb,MLE_163.917_164.295,164.201,164.295,46225,TANGENT,94.63735,,,,,38.8140,2024112103,,,,,164,200.709,164,295.347,-21.74321900,118.87908000,-21.74398200,118.87949100,MLE_163.917_164.295,Track Quality Indicator Summary Report
7467,Mainline2,Morgan,MLB_203_208.147,227.173,227.273,47491,TANGENT,99.739732,,,,,38.8635,2024112001,,,,,227,173.132,227,272.872,-22.14280400,119.26272200,-22.14358000,119.26321100,MLB_216.401_235.452,Track Quality Indicator Summary Report
2728,Soloman,Capel,SLE_259.416_262.853,262.755,262.853,42447,TANGENT,98.21033,,,,,39.0735,2024111802,,,,,262,755.19,262,853.4,-22.11641100,118.26965400,-22.11677400,118.26878500,SLE_259.416_262.853,Track Quality Indicator Summary Report
1342,Mainline2,Jones to CCK,MLB_270_287.264,283.908,284.008,41403,TANGENT,99.963702,,,,,39.1290,2024112001,,,,,283,907.685,284,7.741,-22.37093300,119.67937800,-22.37173700,119.67981700,MLB_276.409_286.707,Track Quality Indicator Summary Report
7695,Mainline2,CBM,MLB_245_270.001,260.146,260.244,47632,TANGENT,97.452081,,,,,39.1815,2024112001,,,,,260,146.189,260,243.641,-22.33298900,119.46253700,-22.33330500,119.46341900,MLB_259.854_261.705,Track Quality Indicator Summary Report
53,Mainline1,Thomas,MLE_-3.59_27,23.782,23.879,40013,TANGENT,97.523769,,,,,39.2985,2024111903,,,,,23,781.668,23,879.192,-20.57110700,118.58385200,-20.57198800,118.58381800,MLE_23.782_27,Track Quality Indicator Summary Report
930,Mainline1,Thomas,UNKNOWN,-1.736,-1.637,40463,TANGENT,98.8566,,,,,39.3360,2024110704,,,,,-3,1263.843,-3,1362.699,-20.38774800,118.56948200,-20.38695300,118.56991300,PL1_-3.411_4.054,Track Quality Indicator Summary Report
2053,Soloman,Bow,SLB_214_248,237.585,237.684,41979,TANGENT,99.180812,,,,,39.4215,2024112103,,,,,237,585.127,237,684.307,-22.02264200,118.48343300,-22.02223000,118.48258100,SLB_236.296_248,Track Quality Indicator Summary Report
45,Mainline1,Thomas,MLE_-3.59_27,11.278,11.368,39911,TANGENT,89.303307,,,,,39.6075,2024111802,,,,,11,278.247,11,367.55,-20.45890100,118.58259400,-20.45967200,118.58284600,MLE_11.278_12.082,Track Quality Indicator Summary Report
6222,Mainline1,Forrest-II,MLW_121_143,125.666,125.765,46132,TANGENT,99.278514,,,,,39.6225,2024111805,,,,,125,666.157,125,765.436,-21.41887500,118.87262700,-21.41974500,118.87285900,MLW_121_125.765,Track Quality Indicator Summary Report
4486,Mainline1,Barker,MLE_27_60,54.327,54.426,44397,TANGENT,99.53106,,,,,39.7650,2024112103,,,,,54,326.664,54,426.195,-20.81679300,118.67152800,-20.81767800,118.67135900,MLE_54.227_60,Track Quality Indicator Summary Report
7728,Mainline2,CBM,MLB_245_270.001,256.408,256.5,47710,TANGENT,91.45013,,,,,39.8340,2024112001,,,,,256,408.139,256,499.589,-22.32310500,119.42792500,-22.32340900,119.42875000,MLB_255.676_256.5,Track Quality Indicator Summary Report
2013,Soloman,Bow,SLB_214_248,232.687,232.784,41918,TANGENT,97.552612,,,,,39.8445,2024112103,,,,,232,686.847,232,784.4,-22.01880700,118.52945900,-22.01901900,118.52854200,SLW_232.687_236.296,Track Quality Indicator Summary Report
1085,Mainline1,Thomas,UNKNOWN,19.205,19.304,40851,TANGENT,98.315394,,,,,39.8535,2024062012,,,,,19,205.459,19,303.774,-20.52980500,118.58569900,-20.53069300,118.58566800,TY1_15.667_19.305,Track Quality Indicator Summary Report
2629,Soloman,Capel,SLB_248_281,259.317,259.416,42608,TANGENT,99.270562,,,,,39.9960,2024112103,,,,,259,316.786,259,416.056,-22.10369000,118.30005900,-22.10405700,118.29918200,SLB_248_259.416,Track Quality Indicator Summary Report
6805,Mainline2,Nunna,MLW_171_174.319,174.405,174.49,46606,TANGENT,85.870835,,,,,40.1700,2024112001,,,,,174,404.625,174,490.495,-21.82164300,118.93041400,-21.82225500,118.93092400,MLW_174.319_174.577,Track Quality Indicator Summary Report
6997,Mainline2,Nunna,MLW_171_174.319,174.221,174.319,46898,TANGENT,97.614156,,,,,40.2150,2024112001,,,,,174,221.14,174,318.754,-21.82033600,118.92932300,-21.82103100,118.92990300,MLW_171_174.319,Track Quality Indicator Summary Report
543,Mainline1,Thomas,MLW_4.148_27,23.012,23.112,41100,TANGENT,99.431013,,,,,40.2795,2024112103,,,,,23,12.359,23,111.79,-20.56415900,118.58403800,-20.56505700,118.58400400,MLW_11.876_23.112,Track Quality Indicator Summary Report
259,Mainline1,Thomas,MLE_-3.59_27,15.156,15.255,40783,TANGENT,99.148867,,,,,40.3080,2024111802,,,,,15,155.926,15,255.075,-20.49325200,118.58710200,-20.49414600,118.58705000,MLE_12.082_15.255,Track Quality Indicator Summary Report
6662,Mainline1,Gibb,PTE_153.085_156.701,155.626,155.723,46391,TANGENT,97.745498,,,,,40.3755,2024112005,,,,,155,625.584,155,723.329,-21.67077900,118.89278000,-21.67156500,118.89235000,PTE_153.085_156.701,Track Quality Indicator Summary Report
2811,Soloman,Firetail,SLB_281_303.272,301.799,301.898,42690,TANGENT,98.991603,,,,,40.3830,2024110126,,,,,301,798.746,301,897.738,-22.16124500,117.99229100,-22.16181900,117.99302700,SML_301.601_302.492,Track Quality Indicator Summary Report
329,Mainline1,Thomas,MLW_4.148_27,4.643,4.742,40135,TANGENT,98.496033,,,,,40.4175,2024112103,,,,,4,643.482,4,741.978,-20.40334000,118.56086900,-20.40419100,118.56057600,MLW_4.446_5.825,Track Quality Indicator Summary Report
79,Mainline1,Thomas,MLE_-3.59_27,4.216,4.3,40166,TANGENT,84.294295,,,,,40.4235,2024112005,,,,,4,215.794,4,300.088,-20.39989200,118.56272200,-20.40057000,118.56235500,MLE_3.963_4.301,Track Quality Indicator Summary Report
2359,Soloman,Bow,SPE_232.687_236.297,232.856,232.94,41934,TANGENT,84.43526,,,,,40.4580,2024110409,,,,,232,855.718,232,940.153,-22.01923700,118.52788800,-22.01942800,118.52709600,SPE_232.687_232.94,Track Quality Indicator Summary Report
7127,Mainline2,Morgan,MLB_203_208.147,203,203.099,47032,TANGENT,98.962206,,,,,40.5315,2024112001,,,,,203,0,203,98.962,-21.98390400,119.12195500,-21.98435500,119.12278200,MLB_203_208.147,Track Quality Indicator Summary Report
265,Mainline1,Thomas,MLE_-3.59_27,26.902,27,40809,TANGENT,97.523769,,,,,40.5375,2024111903,,,,,26,902.425,26,999.949,-20.59928000,118.58278600,-20.60016000,118.58275800,MLE_23.782_27,Track Quality Indicator Summary Report
4781,Mainline1,Barker,MLE_27_60,54.127,54.227,44782,TANGENT,99.889953,,,,,40.5510,2024112103,,,,,54,127.243,54,227.133,-20.81502600,118.67190100,-20.81590700,118.67169700,MLB_43.538_54.227,Track Quality Indicator Summary Report
3134,Eliwana,De Gray,ELW_288.709_332.927,317.793,317.892,43074,TANGENT,99.553292,,,,,40.5690,2024111802,,,,,317,792.896,317,892.449,-22.25308300,117.81427000,-22.25371700,117.81358500,ELB_313.313_332.927,Track Quality Indicator Summary Report
6051,Mainline1,Forrest-II,MLE_121_133.315,125.808,125.906,46138,TANGENT,98.12212,,,,,40.8105,2024112103,,,,,125,808.13,125,906.252,-21.42010700,118.87300800,-21.42096700,118.87323500,MLE_121_125.906,Track Quality Indicator Summary Report
897,Mainline1,Thomas,UNKNOWN,-2.033,-1.934,40388,TANGENT,98.8566,,,,,40.9455,2024110704,,,,,-3,967.273,-3,1066.129,-20.39013500,118.56819200,-20.38934000,118.56862200,PL1_-3.411_4.054,Track Quality Indicator Summary Report
7539,Mainline2,Morgan,MLB_203_208.147,234.355,234.455,47563,TANGENT,99.739732,,,,,40.9965,2024112001,,,,,234,355.008,234,454.748,-22.20455600,119.28122100,-22.20543000,119.28145100,MLB_216.401_235.452,Track Quality Indicator Summary Report
1671,Soloman,Avon,SLB_181_214,209.167,209.259,41600,TANGENT,92.286099,,,,,41.3355,2024112103,,,,,209,166.654,209,258.941,-22.04853600,118.74528700,-22.04914300,118.74467400,SLB_208.428_209.260,Track Quality Indicator Summary Report
613,Mainline1,Thomas,UNKNOWN,11.876,11.944,39951,TANGENT,68.748903,,,,,41.4330,2024110126,,,,,11,875.73,11,944.479,-20.46408100,118.58420400,-20.46466800,118.58442000,MLX_11.876_12.082,Track Quality Indicator Summary Report
5922,Mainline1,Forrest-I,UNKNOWN,107.883,107.952,45214,TANGENT,68.684403,,,,,41.4360,2024111802,,,,,107,883.379,107,952.063,-21.27103300,118.80774900,-21.27161200,118.80799100,MLX_107.815_108.021,Track Quality Indicator Summary Report
4908,Mainline1,Chapman,MLE_60_86,71.267,71.36,44815,TANGENT,93.20189,,,,,41.6355,2024112103,,,,,71,266.502,71,359.704,-20.96584400,118.69032700,-20.96664500,118.69060000,MLE_71.266_71.732,Track Quality Indicator Summary Report
6657,Mainline1,Gibb,PTE_153.085_156.701,155.137,155.235,46356,TANGENT,97.745498,,,,,41.7750,2024112005,,,,,155,136.856,155,234.602,-21.66685000,118.89493300,-21.66763700,118.89450300,PTE_153.085_156.701,Track Quality Indicator Summary Report
2062,Soloman,Bow,SLB_214_248,237.883,237.982,41991,TANGENT,99.180812,,,,,41.8020,2024112103,,,,,237,882.669,237,981.85,-22.02165000,118.48076600,-22.02148800,118.47982200,SLB_236.296_248,Track Quality Indicator Summary Report
6663,Mainline1,Gibb,PTE_153.085_156.701,155.723,155.821,46398,TANGENT,97.745498,,,,,41.8065,2024112005,,,,,155,723.329,155,821.075,-21.67156500,118.89235000,-21.67235000,118.89191900,PTE_153.085_156.701,Track Quality Indicator Summary Report
56,Mainline1,Thomas,MLE_-3.59_27,6.044,6.116,40016,TANGENT,72.182068,,,,,41.9730,2024112005,,,,,6,43.561,6,115.743,-20.41523500,118.56377200,-20.41581800,118.56408300,MLE_5.971_6.116,Track Quality Indicator Summary Report
939,Mainline1,Thomas,UNKNOWN,-1.637,-1.538,40486,TANGENT,98.8566,,,,,42.1065,2024110704,,,,,-3,1362.699,-3,1461.556,-20.38695300,118.56991300,-20.38615700,118.57034300,PL1_-3.411_4.054,Track Quality Indicator Summary Report
7942,Mainline2,CBM,PTE_256.5_259.855,258.374,258.473,47813,TANGENT,98.65594,,,,,42.1515,2024110704,,,,,258,373.961,258,472.617,-22.32806900,119.44620300,-22.32828800,119.44713100,PTE_256.5_259.855,Track Quality Indicator Summary Report
1061,Mainline1,Thomas,UNKNOWN,18.966,19.064,40791,TANGENT,98.703436,,,,,42.2115,2024110514,,,,,18,965.75,19,64.194,-20.52764500,118.58596800,-20.52853600,118.58594100,TY3_15.907_19.065,Track Quality Indicator Summary Report
4400,Eliwana,Eliwana,EL1_423.978_431.887873,431.533,431.618,44305,TANGENT,84.834759,,,,,42.2400,2024090808,,,,,431,533.005,431,617.84,-22.44737800,116.87764600,-22.44723300,116.87845600,EL1_431.632992_431.887873,Track Quality Indicator Summary Report
1081,Mainline1,Thomas,UNKNOWN,19.107,19.205,40841,TANGENT,98.315394,,,,,42.2640,2024062012,,,,,19,107.143,19,205.459,-20.52891800,118.58573300,-20.52980500,118.58569900,TY1_15.667_19.305,Track Quality Indicator Summary Report
42,Mainline1,Thomas,MLE_-3.59_27,4.3,4.398,39907,TANGENT,98.334578,,,,,42.3975,2024112005,,,,,4,300.088,4,398.423,-20.40057000,118.56235500,-20.40136200,118.56192700,MLE_4.301_5.971,Track Quality Indicator Summary Report
4481,Mainline1,Barker,MLE_27_60,43.538,43.638,44386,TANGENT,99.889953,,,,,42.6315,2024112103,,,,,43,538.298,43,638.188,-20.74691600,118.60915300,-20.74777300,118.60945100,MLB_43.538_54.227,Track Quality Indicator Summary Report
5301,Mainline1,Forrest-I,MLE_93.677_121,93.875,93.974,45229,TANGENT,99.002905,,,,,42.7350,2024112103,,,,,93,875.051,93,974.054,-21.15556900,118.75521300,-21.15642300,118.75549300,MLE_93.677_98.43,Track Quality Indicator Summary Report
487,Mainline1,Thomas,MLW_4.148_27,11.385,11.484,40973,TANGENT,99.278308,,,,,42.9015,2024112103,,,,,11,384.785,11,484.064,-20.45984200,118.58282100,-20.46070000,118.58310100,MLW_5.825_11.484,Track Quality Indicator Summary Report
5570,Mainline1,Forrest-I,MLW_86_121,107.575,107.664,45200,TANGENT,89.11927,,,,,43.1250,2024111805,,,,,107,575.151,107,664.27,-21.26852200,118.80646600,-21.26925500,118.80682100,MLW_107.575_108.021,Track Quality Indicator Summary Report
7673,Mainline2,CBM,MLB_245_270.001,256.5,256.598,47578,TANGENT,98.65594,,,,,43.3335,2024112001,,,,,256,499.589,256,598.245,-22.32340900,119.42875000,-22.32373600,119.42964000,MLW_256.5_259.854,Track Quality Indicator Summary Report
6552,Mainline1,Gibb,MLB_143_171,163.225,163.324,46577,TANGENT,98.858479,,,,,43.3890,2024112103,,,,,163,224.929,163,323.788,-21.73526900,118.87504000,-21.73611200,118.87535400,MLB_156.701_163.917,Track Quality Indicator Summary Report
8022,Mainline2,CBM,UNKNOWN,253.912,254,47703,TANGENT,88.118317,,,,,43.6605,2024082305,,,,,253,911.712,253,999.83,-22.32063300,119.40440400,-22.32085700,119.40526900,CBM_253.295_254.006,Track Quality Indicator Summary Report
7086,Mainline2,Nunna,MLW_171_174.319,202.901,203,46998,TANGENT,99.449095,,,,,43.6800,2024112001,,,,,202,900.883,202,1000.332,-21.98345000,119.12112500,-21.98390400,119.12195500,MLB_197.033_203.001,Track Quality Indicator Summary Report
2694,Soloman,Capel,SLE_259.416_262.853,259.416,259.514,42302,TANGENT,98.21033,,,,,43.7055,2024111802,,,,,259,416.056,259,514.267,-22.10405700,118.29918200,-22.10442100,118.29831300,SLE_259.416_262.853,Track Quality Indicator Summary Report
316,Mainline1,Thomas,MLW_4.148_27,11.484,11.582,39988,TANGENT,97.916573,,,,,43.8870,2024112103,,,,,11,484.064,11,581.98,-20.46070000,118.58310100,-20.46154500,118.58337600,MLW_11.484_11.876,Track Quality Indicator Summary Report
581,Mainline1,Thomas,PTE_6.277_19.1,18.901,19.001,40835,TANGENT,99.676062,,,,,43.8930,2024101906,,,,,18,901.198,19,0.615,-20.52704900,118.58560500,-20.52794800,118.58552400,PTE_15.412_19.1,Track Quality Indicator Summary Report
7213,Mainline2,Morgan,MLB_203_208.147,216.302,216.401,47164,TANGENT,99.224774,,,,,44.0355,2024112001,,,,,216,302.167,216,401.391,-22.06784800,119.19574400,-22.06856300,119.19632300,MLB_214.913_216.401,Track Quality Indicator Summary Report
315,Mainline1,Thomas,MLW_4.148_27,4.446,4.545,39966,TANGENT,98.496033,,,,,44.1735,2024112103,,,,,4,446.49,4,544.986,-20.40172800,118.56167600,-20.40252200,118.56124800,MLW_4.446_5.825,Track Quality Indicator Summary Report
7957,Mainline2,CBM,UNKNOWN,261.705,261.802,47581,TANGENT,97.219415,,,,,44.1990,2024070907,,,,,261,705.081,261,802.301,-22.33340300,119.47737400,-22.33317300,119.47828600,Spur_261.705_262.483,Track Quality Indicator Summary Report
50,Mainline1,Thomas,MLE_-3.59_27,21.041,21.139,39916,TANGENT,98.221395,,,,,44.2185,2024111802,,,,,21,40.826,21,139.048,-20.54636400,118.58478700,-20.54725100,118.58475300,MLE_21.041_22.907,Track Quality Indicator Summary Report
7325,Mainline2,Morgan,MLB_203_208.147,238.998,239.097,47317,TANGENT,98.515003,,,,,44.3415,2024112001,,,,,238,998.437,239,97.029,-22.24230700,119.30039600,-22.24314700,119.30070800,MLW_235.452_239.097,Track Quality Indicator Summary Report
1301,Mainline2,Jones to CCK,MLB_270_287.264,276.309,276.409,41330,TANGENT,99.613187,,,,,44.3925,2024112001,,,,,276,309.35,276,408.963,-22.36153500,119.61207700,-22.36152200,119.61304400,MLE_272.823_276.409,Track Quality Indicator Summary Report
910,Mainline1,Thomas,UNKNOWN,-1.934,-1.835,40415,TANGENT,98.8566,,,,,44.4315,2024110704,,,,,-3,1066.129,-3,1164.986,-20.38934000,118.56862200,-20.38854400,118.56905200,PL1_-3.411_4.054,Track Quality Indicator Summary Report
580,Mainline1,Thomas,PTE_6.277_19.1,18.802,18.901,40824,TANGENT,99.676062,,,,,44.5470,2024101906,,,,,18,801.522,18,901.198,-20.52615000,118.58564800,-20.52704900,118.58560500,PTE_15.412_19.1,Track Quality Indicator Summary Report
2903,Soloman,Firetail,SLB_281_303.272,288.611,288.709,42895,TANGENT,98.842872,,,,,44.6655,2024111802,,,,,288,610.599,288,709.441,-22.18479000,118.03062500,-22.18474000,118.02966800,SLB_281_288.709,Track Quality Indicator Summary Report
7790,Mainline2,CBM,MLB_245_270.001,261.608,261.705,47804,TANGENT,97.452081,,,,,44.7795,2024112005,,,,,261,607.629,261,705.081,-22.33357300,119.47644600,-22.33340300,119.47737400,MLB_259.854_261.705,Track Quality Indicator Summary Report
7128,Mainline2,Morgan,MLB_203_208.147,208.147,208.246,47033,TANGENT,99.501966,,,,,44.7840,2024112001,,,,,208,146.935,208,246.437,-22.00277500,119.16546000,-22.00357600,119.16589700,MLW_208.147_214.913,Track Quality Indicator Summary Report
6214,Mainline1,Forrest-II,MLW_121_143,133.216,133.315,46118,TANGENT,99.355652,,,,,44.7855,2024112005,,,,,133,215.952,133,315.307,-21.48435600,118.89259500,-21.48523400,118.89279100,MLW_128.943_133.315,Track Quality Indicator Summary Report
7857,Mainline2,CBM,MLB_245_270.001,259.755,259.854,47894,TANGENT,98.65594,,,,,44.8755,2024112005,,,,,259,755.133,259,853.789,-22.33169500,119.45900700,-22.33202200,119.45989700,MLW_256.5_259.854,Track Quality Indicator Summary Report
727,Mainline1,Thomas,UNKNOWN,22.975,23.044,40093,TANGENT,68.24933,,,,,44.9070,2024111802,,,,,22,975.414,23,43.54,-20.56382600,118.58410100,-20.56444200,118.58405200,MLX_22.907_23.112,Track Quality Indicator Summary Report
6285,Mainline1,Gibb,MLB_143_171,163.917,164.017,46190,TANGENT,99.765505,,,,,45.0030,2024112001,,,,,163,916.939,164,16.563,-21.74096200,118.87777600,-21.74176600,118.87821000,MLW_163.917_171,Track Quality Indicator Summary Report
1190,Mainline1,Thomas,UNKNOWN,3.876,3.975,41051,TANGENT,98.8566,,,,,45.0300,2024111903,,,,,3,876.284,3,975.14,-20.39695100,118.56413800,-20.39775500,118.56373800,PL2_-3.411_4.055,Track Quality Indicator Summary Report
5721,Mainline1,Forrest-I,MLW_86_121,97.374,97.474,45471,TANGENT,99.924613,,,,,45.1665,2024111802,,,,,97,374.184,97,474.109,-21.18563200,118.76551000,-21.18642200,118.76597400,MLW_93.677_98.273,Track Quality Indicator Summary Report
169,Mainline1,Thomas,MLE_-3.59_27,7.249,7.343,40475,TANGENT,94.425878,,,,,45.3225,2024112005,,,,,7,248.819,7,343.245,-20.42496100,118.56896400,-20.42572300,118.56937000,MLE_6.116_7.343,Track Quality Indicator Summary Report
4907,Mainline1,Chapman,MLE_60_86,71.733,71.832,44814,TANGENT,99.766931,,,,,45.4035,2024112103,,,,,71,732.512,71,832.279,-20.96986700,118.69164500,-20.97072500,118.69193700,MLB_71.734_86,Track Quality Indicator Summary Report
5923,Mainline1,Forrest-I,UNKNOWN,107.644,107.712,45216,TANGENT,68.448627,,,,,45.4245,2024111504,,,,,107,643.6,107,712.048,-21.26907600,118.80676000,-21.26962500,118.80706500,MLX_107.575_107.782,Track Quality Indicator Summary Report
2827,Soloman,Firetail,SLB_281_303.272,302.195,302.294,42718,TANGENT,98.991603,,,,,45.5145,2024110126,,,,,302,194.79,302,293.782,-22.16354200,117.99523500,-22.16411700,117.99597100,SML_301.601_302.492,Track Quality Indicator Summary Report
7885,Mainline2,CBM,MLB_245_270.001,249.51,249.608,47923,TANGENT,98.024719,,,,,45.5760,2024112005,,,,,249,509.596,249,607.621,-22.31074000,119.36541800,-22.31142200,119.36602400,MLB_245_249.608,Track Quality Indicator Summary Report
5654,Mainline1,Forrest-I,MLW_86_121,100.253,100.351,45353,TANGENT,98.956088,,,,,45.7035,2024111802,,,,,100,252.501,100,351.457,-21.20777700,118.77996500,-21.20860200,118.78033100,MLW_98.273_107.575,Track Quality Indicator Summary Report
7028,Mainline2,Nunna,MLW_171_174.319,196.934,197.033,46939,TANGENT,98.893928,,,,,45.7530,2024112001,,,,,196,934.296,197,32.982,-21.95414700,119.07305100,-21.95463500,119.07385200,MLB_192.978_197.033,Track Quality Indicator Summary Report
2121,Soloman,Bow,SLB_214_248,236.199,236.296,42068,TANGENT,97.552612,,,,,45.8055,2024112103,,,,,236,198.845,236,296.397,-22.02466300,118.49610000,-22.02485700,118.49517800,SLW_232.687_236.296,Track Quality Indicator Summary Report
4811,Mainline1,Barker,MLW_27_60,54.227,54.327,44387,TANGENT,99.534339,,,,,45.8130,2024112001,,,,,54,227.133,54,326.668,-20.81590700,118.67169700,-20.81678600,118.67149400,MLW_54.227_60,Track Quality Indicator Summary Report
7098,Mainline2,Nunna,MLW_171_174.319,192.879,192.978,47010,TANGENT,98.734835,,,,,46.2000,2024112001,,,,,192,879.213,192,977.948,-21.94076100,119.03757600,-21.94077100,119.03853200,MLB_186.462_192.978,Track Quality Indicator Summary Report
331,Mainline1,Thomas,MLW_4.148_27,4.348,4.446,40156,TANGENT,98.60495,,,,,46.3005,2024112103,,,,,4,347.885,4,446.49,-20.40093400,118.56210500,-20.40172800,118.56167600,MLW_4.148_4.446,Track Quality Indicator Summary Report
317,Mainline1,Thomas,MLW_4.148_27,4.151,4.249,39992,TANGENT,98.60495,,,,,46.4490,2024112103,,,,,4,150.675,4,249.28,-20.39934700,118.56296300,-20.40014100,118.56253400,MLW_4.148_4.446,Track Quality Indicator Summary Report
5881,Mainline1,Forrest-I,MLW_86_121,107.476,107.575,45754,TANGENT,98.956088,,,,,46.4580,2024111802,,,,,107,476.195,107,575.151,-21.26770800,118.80607200,-21.26852200,118.80646600,MLW_98.273_107.575,Track Quality Indicator Summary Report
3010,Eliwana,De Gray,ELW_288.709_332.927,313.313,313.413,42915,TANGENT,99.553292,,,,,46.5435,2024111802,,,,,313,312.995,313,412.548,-22.24703000,117.85649800,-22.24711700,117.85553600,ELB_313.313_332.927,Track Quality Indicator Summary Report
6053,Mainline1,Forrest-II,MLW_121_143,125.765,125.865,45833,TANGENT,99.318039,,,,,46.5945,2024111802,,,,,125,765.436,125,864.754,-21.41974500,118.87285900,-21.42061500,118.87309100,MLW_125.767_128.942,Track Quality Indicator Summary Report
