Name,Latitude (Decimal degree),Longitude (Decimal degree),Track,Approx Track location    (km +50m),IRV Channel which measured location,Track Features,Units of data,Recent Hit Rate %,Severity,Recent Max,Recent Average,Getting Worse?,Days S1
4.015,-22.06975000,119.19730556,MAINLINE,216.569,SF Accel West,,g,1,3,16.6,9.9,No,No Trend
4.016,-22.06975000,119.19730556,MAINLINE,216.569,SF Accel East,,g,1,3,15.2,11.2,No,No Trend
4.017,-22.07011111,119.19761111,MAINLINE,216.619,SF Accel West,,g,0.08,3,13.6,2.9,No,No Trend
4.018,-22.07047222,119.19788889,MAINLINE,216.669,SF Accel West,,g,1,3,13.5,10,No,No Trend
4.019,-22.07047222,119.19788889,MAINLINE,216.669,SF Accel East,,g,1,3,16.2,10.7,No,No Trend
4.02,-22.07083333,119.19819444,MAINLINE,216.719,SF Accel West,,g,0.23,3,12.5,5.4,No,No Trend
4.021,-22.07155556,119.19877778,MAINLINE,216.819,SF Accel West,,g,0.38,3,17.4,6.7,No,No Trend
4.022,-22.07155556,119.19877778,MAINLINE,216.819,SF Accel East,,g,0.69,3,14.5,7.2,No,No Trend
4.023,-22.07191667,119.19905556,MAINLINE,216.869,SF Accel West,,g,0.69,3,17.5,8.3,No,No Trend
4.024,-22.07191667,119.19905556,MAINLINE,216.869,SF Accel East,,g,1,3,14.8,8.4,No,No Trend
4.025,-22.07372222,119.20052778,MAINLINE,217.119,Suspension Travel,,mm,0.23,3,4.5,2,No,No Trend
4.026,-22.07480556,119.20138889,MAINLINE,217.269,SF Accel East,Crossing,g,0.31,3,11.5,7.7,No,No Trend
4.027,-22.07800000,119.20408333,MAINLINE,217.719,SF Accel West,,g,0.77,3,19.4,8.8,No,No Trend
4.028,-22.07800000,119.20408333,MAINLINE,217.719,SF Accel East,,g,0.38,3,18,6.4,No,No Trend
4.029,-22.07833333,119.20441667,MAINLINE,217.769,SF Accel West,,g,1,3,18.4,14.2,No,No Trend
4.03,-22.07833333,119.20441667,MAINLINE,217.769,SF Accel East,,g,1,3,22.4,13.8,No,No Trend
4.031,-22.07869444,119.20472222,MAINLINE,217.819,SF Accel West,,g,0.77,3,13.9,9.9,No,No Trend
4.032,-22.07869444,119.20472222,MAINLINE,217.819,SF Accel East,,g,0.77,3,16.8,9.7,No,No Trend
4.033,-22.07905556,119.20502778,MAINLINE,217.869,SF Accel West,,g,0.31,3,10.5,7.2,No,No Trend
4.034,-22.07905556,119.20502778,MAINLINE,217.869,SF Accel East,,g,0.77,3,12.6,7.8,No,No Trend
4.035,-22.07938889,119.20533333,MAINLINE,217.919,SF Accel West,,g,0.46,3,12.2,7.1,No,No Trend
4.036,-22.07938889,119.20533333,MAINLINE,217.919,SF Accel East,,g,0.46,3,10.8,6.4,No,No Trend
4.037,-22.07975000,119.20563889,MAINLINE,217.969,SF Accel West,,g,0.46,3,12.3,8.1,No,No Trend
4.038,-22.07975000,119.20563889,MAINLINE,217.969,SF Accel East,,g,0.62,3,11.3,7.9,No,No Trend
4.039,-22.08044444,119.20625000,MAINLINE,218.069,SF Accel West,,g,0.62,3,12.1,9.2,No,No Trend
4.04,-22.08044444,119.20625000,MAINLINE,218.069,SF Accel East,,g,0.92,3,11.7,9.9,No,No Trend
4.041,-22.08077778,119.20655556,MAINLINE,218.119,SF Accel West,,g,0.85,3,15.7,11.2,No,No Trend
4.042,-22.08077778,119.20655556,MAINLINE,218.119,SF Accel East,,g,0.77,3,19,9.7,No,No Trend
4.043,-22.08113889,119.20688889,MAINLINE,218.169,SF Accel West,,g,0.54,3,13.3,7.9,No,No Trend
4.044,-22.08113889,119.20688889,MAINLINE,218.169,SF Accel East,,g,0.31,3,17.9,6.1,No,No Trend
4.045,-22.08252778,119.20811111,MAINLINE,218.369,SF Accel West,,g,1,3,14.2,10.5,No,No Trend
4.046,-22.08252778,119.20811111,MAINLINE,218.369,SF Accel East,,g,0.77,3,15.9,11.2,No,No Trend
4.047,-22.08286111,119.20841667,MAINLINE,218.419,SF Accel West,,g,0.62,3,21.7,9.6,No,No Trend
4.048,-22.08286111,119.20841667,MAINLINE,218.419,SF Accel East,,g,0.31,3,19.8,5.8,No,No Trend
4.049,-22.08322222,119.20872222,MAINLINE,218.469,SF Accel West,,g,1,3,23.2,17.3,No,No Trend
4.05,-22.08322222,119.20872222,MAINLINE,218.469,SF Accel East,,g,1,3,21.3,17.6,No,No Trend
4.051,-22.08702778,119.21216667,MAINLINE,219.019,SF Accel West,,g,0.92,3,16.2,11.1,No,No Trend
4.052,-22.08702778,119.21216667,MAINLINE,219.019,SF Accel East,,g,1,3,16.3,10.5,No,No Trend
4.053,-22.08736111,119.21247222,MAINLINE,219.069,SF Accel West,,g,0.77,3,15.4,7.1,No,No Trend
4.054,-22.08736111,119.21247222,MAINLINE,219.069,SF Accel East,,g,0.62,3,15.7,5.8,No,No Trend
4.055,-22.08769444,119.21277778,MAINLINE,219.119,SF Accel West,,g,1,3,16.2,11.9,No,No Trend
4.056,-22.08769444,119.21277778,MAINLINE,219.119,SF Accel East,,g,1,3,17.1,11.2,No,No Trend
4.057,-22.09077778,119.21563889,MAINLINE,219.569,SF Accel West,,g,0.23,3,15.6,5.3,No,No Trend
4.058,-22.09077778,119.21563889,MAINLINE,219.569,SF Accel East,,g,0.31,3,16.2,5.6,No,No Trend
4.059,-22.09111111,119.21594444,MAINLINE,219.619,SF Accel West,,g,0.85,3,18.7,8.9,No,No Trend
4.06,-22.09111111,119.21594444,MAINLINE,219.619,SF Accel East,,g,0.85,3,18.4,8,No,No Trend
4.061,-22.04413889,118.64705556,SOLOMON,219.753,SF Accel West,,g,0.91,3,14,10.8,No,No Trend
4.062,-22.04413889,118.64705556,SOLOMON,219.753,SF Accel East,,g,0.91,3,16.9,11.2,No,No Trend
4.063,-22.09213889,119.21688889,MAINLINE,219.769,SF Accel West,,g,0.08,3,10.4,3.1,No,No Trend
4.064,-22.04394444,118.64661111,SOLOMON,219.803,SF Accel West,,g,0.09,3,11.9,3.4,No,No Trend
4.065,-22.04394444,118.64661111,SOLOMON,219.803,SF Accel East,,g,0.09,3,12.9,3.7,No,No Trend
4.066,-22.09250000,119.21722222,MAINLINE,219.819,SF Accel West,,g,1,3,17.6,12.8,No,No Trend
4.067,-22.09250000,119.21722222,MAINLINE,219.819,SF Accel East,,g,1,3,15.3,12.7,No,No Trend
4.068,-22.09283333,119.21752778,MAINLINE,219.869,SF Accel West,,g,1,3,15.9,12.8,No,No Trend
4.069,-22.09283333,119.21752778,MAINLINE,219.869,SF Accel East,,g,0.92,3,18.6,12.3,No,No Trend
4.07,-22.09316667,119.21786111,MAINLINE,219.919,SF Accel West,,g,0.08,3,10.1,7.2,No,No Trend
4.071,-22.09316667,119.21786111,MAINLINE,219.919,SF Accel East,,g,0.31,3,12,7,No,No Trend
4.072,-22.09419444,119.21880556,MAINLINE,220.069,SF Accel West,,g,0.08,3,10.1,6.5,No,No Trend
4.073,-22.09452778,119.21911111,MAINLINE,220.119,SF Accel West,Crossing,g,0.46,3,12.1,8.2,No,No Trend
4.074,-22.09452778,119.21911111,MAINLINE,220.119,SF Accel East,Crossing,g,0.38,3,11.9,8.4,No,No Trend
4.075,-22.04275000,118.64347222,SOLOMON,220.153,SF Accel West,,g,0.73,3,11.4,8.2,No,No Trend
4.076,-22.04275000,118.64347222,SOLOMON,220.153,SF Accel East,,g,0.55,3,12.7,9.6,No,No Trend
4.077,-22.09488889,119.21944444,MAINLINE,220.169,SF Accel West,Crossing,g,1,3,22.1,14.2,No,No Trend
4.078,-22.09488889,119.21944444,MAINLINE,220.169,SF Accel East,Crossing,g,1,3,19.5,13.5,No,No Trend
4.079,-22.09522222,119.21975000,MAINLINE,220.219,SF Accel West,Crossing,g,1,3,21.4,15.7,No,No Trend
4.08,-22.09625000,119.22069444,MAINLINE,220.369,SF Accel West,,g,0.54,3,13.2,8.2,No,No Trend
4.081,-22.09625000,119.22069444,MAINLINE,220.369,SF Accel East,,g,0.31,3,11.2,7.8,No,No Trend
4.082,-22.09658333,119.22102778,MAINLINE,220.419,SF Accel West,,g,1,3,13,10.4,No,No Trend
4.083,-22.09658333,119.22102778,MAINLINE,220.419,SF Accel East,,g,1,3,17.1,11.1,No,No Trend
4.084,-22.09691667,119.22133333,MAINLINE,220.469,SF Accel West,,g,0.62,3,11.8,8.8,No,No Trend
4.085,-22.09691667,119.22133333,MAINLINE,220.469,SF Accel East,,g,0.38,3,11.8,8.4,No,No Trend
4.086,-22.09727778,119.22163889,MAINLINE,220.519,SF Accel West,,g,0.77,3,11.8,10.1,No,No Trend
4.087,-22.09727778,119.22163889,MAINLINE,220.519,SF Accel East,,g,0.69,3,14.2,10.1,No,No Trend
4.088,-22.09794444,119.22227778,MAINLINE,220.619,SF Accel West,,g,1,3,15,10.7,No,No Trend
4.089,-22.09794444,119.22227778,MAINLINE,220.619,SF Accel East,,g,0.92,3,14.9,10.6,No,No Trend
4.09,-22.09830556,119.22261111,MAINLINE,220.669,SF Accel West,,g,1,3,17.4,12.4,No,No Trend
4.091,-22.09830556,119.22261111,MAINLINE,220.669,SF Accel East,,g,0.92,3,15.7,11.4,No,No Trend
4.092,-22.09863889,119.22291667,MAINLINE,220.719,SF Accel West,,g,1,3,23,15.9,No,No Trend
4.093,-22.09863889,119.22291667,MAINLINE,220.719,SF Accel East,,g,1,3,21.9,15.8,No,No Trend
4.094,-22.09897222,119.22322222,MAINLINE,220.769,SF Accel West,,g,1,3,23,17,No,No Trend
4.095,-22.04069444,118.63658333,SOLOMON,220.903,SF Accel West,IRJ,g,0.27,3,13.4,5.6,No,No Trend
4.096,-22.04069444,118.63658333,SOLOMON,220.903,SF Accel East,IRJ,g,0.27,3,11.2,5.4,No,No Trend
4.097,-22.04063889,118.63611111,SOLOMON,220.953,SF Accel West,IRJ,g,0.82,3,16.7,10,No,No Trend
4.098,-22.04063889,118.63611111,SOLOMON,220.953,SF Accel East,IRJ,g,1,3,16.1,10.1,No,No Trend
4.099,-22.04044444,118.63369444,SOLOMON,221.203,SF Accel East,,g,0.09,3,12.6,6.1,No,No Trend
4.1,-22.04038889,118.63319444,SOLOMON,221.253,SF Accel West,,g,0.91,3,16.5,11.2,No,No Trend
4.101,-22.04038889,118.63319444,SOLOMON,221.253,SF Accel East,,g,0.82,3,16.3,11.4,No,No Trend
4.102,-22.04019444,118.63127778,SOLOMON,221.453,SF Accel West,,g,0.09,3,10.1,6.6,No,No Trend
4.103,-22.04019444,118.63127778,SOLOMON,221.453,SF Accel East,,g,0.36,3,11.4,7.3,No,No Trend
4.104,-22.10669444,119.22911111,MAINLINE,221.819,SF Accel West,,g,0.69,3,12.7,6.9,No,No Trend
4.105,-22.10669444,119.22911111,MAINLINE,221.819,SF Accel East,,g,0.38,3,10.6,5.7,No,No Trend
4.106,-22.10708333,119.22936111,MAINLINE,221.869,SF Accel West,,g,0.08,3,10.4,5.9,No,No Trend
4.107,-22.10708333,119.22936111,MAINLINE,221.869,SF Accel East,,g,0.31,3,14,6.3,No,No Trend
4.108,-22.10744444,119.22963889,MAINLINE,221.919,SF Accel West,,g,0.54,3,19.7,6.7,No,No Trend
4.109,-22.10744444,119.22963889,MAINLINE,221.919,SF Accel East,,g,0.31,3,16.9,4.5,No,No Trend
4.11,-22.10783333,119.22988889,MAINLINE,221.969,SF Accel West,,g,1,3,19.3,13,No,No Trend
4.111,-22.03863889,118.62372222,SOLOMON,222.253,SF Accel West,,g,0.55,3,12,9,No,No Trend
4.112,-22.03863889,118.62372222,SOLOMON,222.253,SF Accel East,,g,0.55,3,13.3,9,No,No Trend
4.113,-22.03855556,118.62325000,SOLOMON,222.303,SF Accel East,,g,0.45,3,14,5.7,No,No Trend
4.114,-22.11616667,119.23569444,MAINLINE,223.069,SF Accel West,,g,0.77,3,13.8,7.9,No,No Trend
4.115,-22.11616667,119.23569444,MAINLINE,223.069,SF Accel East,,g,0.77,3,13.1,8.7,No,No Trend
4.116,-22.11655556,119.23597222,MAINLINE,223.119,SF Accel West,,g,0.38,3,16.2,8.9,No,No Trend
4.117,-22.11655556,119.23597222,MAINLINE,223.119,SF Accel East,,g,0.38,3,12.7,8.6,No,No Trend
4.118,-22.11691667,119.23622222,MAINLINE,223.169,SF Accel West,,g,0.15,3,11.3,4.9,No,No Trend
4.119,-22.11994444,119.23833333,MAINLINE,223.569,SF Accel West,,g,0.08,3,10.2,5.7,No,No Trend
4.12,-22.12108333,119.23913889,MAINLINE,223.719,SF Accel West,,g,0.77,3,22.4,12.5,No,No Trend
4.121,-22.12147222,119.23938889,MAINLINE,223.769,SF Accel West,,g,0.46,3,24.8,9.4,No,No Trend
4.122,-22.03063889,118.61044444,SOLOMON,223.903,SF Accel West,,g,1,3,17.3,11.9,No,No Trend
4.123,-22.03063889,118.61044444,SOLOMON,223.903,SF Accel East,,g,0.73,3,16.5,11.7,No,No Trend
4.124,-22.02952778,118.60891667,SOLOMON,224.103,SF Accel West,,g,0.82,3,18.5,11.5,No,No Trend
4.125,-22.02952778,118.60891667,SOLOMON,224.103,SF Accel East,,g,0.91,3,17.8,13,No,No Trend
4.126,-22.02925000,118.60852778,SOLOMON,224.153,SF Accel West,,g,0.18,3,12.2,3.5,No,No Trend
4.127,-22.02925000,118.60852778,SOLOMON,224.153,SF Accel East,,g,0.09,3,16.7,3.4,No,No Trend
4.128,-22.13200000,119.24977778,MAINLINE,225.369,SF Accel West,,g,0.85,3,11.6,9.7,No,No Trend
4.129,-22.13200000,119.24977778,MAINLINE,225.369,SF Accel East,,g,1,3,14.9,10.6,No,No Trend
4.13,-22.13283333,119.25091667,MAINLINE,225.519,SF Accel West,,g,0.85,3,16.6,9.3,No,No Trend
4.131,-22.13283333,119.25091667,MAINLINE,225.519,SF Accel East,,g,0.92,3,12.4,9.5,No,No Trend
4.132,-22.13394444,119.25244444,MAINLINE,225.719,SF Accel West,,g,0.92,3,20.6,12.3,No,No Trend
4.133,-22.13394444,119.25244444,MAINLINE,225.719,SF Accel East,,g,0.92,3,18.5,12.8,No,No Trend
4.134,-22.13422222,119.25283333,MAINLINE,225.769,SF Accel West,,g,0.31,3,20.1,5,No,No Trend
4.135,-22.13422222,119.25283333,MAINLINE,225.769,SF Accel East,,g,0.08,3,19.4,3,No,No Trend
4.136,-22.13669444,119.25627778,MAINLINE,226.219,SF Accel West,,g,0.15,3,11.1,6.3,No,No Trend
4.137,-22.13669444,119.25627778,MAINLINE,226.219,SF Accel East,,g,0.08,3,10.3,6.2,No,No Trend
4.138,-22.01813889,118.58227778,SOLOMON,227.153,SF Accel West,"IRJ, Crossing",g,0.82,3,15.3,8.5,No,No Trend
4.139,-22.01813889,118.58227778,SOLOMON,227.153,SF Accel East,"IRJ, Crossing",g,0.82,3,12.7,7.9,No,No Trend
4.14,-22.01800000,118.58183333,SOLOMON,227.203,SF Accel West,"Crossing, IRJ",g,0.45,3,17.4,6.5,No,No Trend
4.141,-22.01800000,118.58183333,SOLOMON,227.203,SF Accel East,"Crossing, IRJ",g,0.64,3,15.1,7,No,No Trend
4.142,-22.14433333,119.26366667,MAINLINE,227.369,SF Accel West,,g,0.31,3,13.7,6,No,No Trend
4.143,-22.14433333,119.26366667,MAINLINE,227.369,SF Accel East,,g,0.31,3,11.4,7.1,No,No Trend
4.144,-22.14475000,119.26386111,MAINLINE,227.419,SF Accel West,,g,0.54,3,16.8,7.2,No,No Trend
4.145,-22.14475000,119.26386111,MAINLINE,227.419,SF Accel East,,g,0.38,3,15.3,6,No,No Trend
4.146,-22.01725000,118.57902778,SOLOMON,227.503,SF Accel East,,g,0.18,3,11.6,7.5,No,No Trend
4.147,-22.01638889,118.57577778,SOLOMON,227.853,SF Accel West,,g,0.09,3,10.5,2.6,No,No Trend
4.148,-22.01575000,118.57344444,SOLOMON,228.103,SF Accel East,,g,0.18,3,10.8,6.7,No,No Trend
4.149,-22.15527778,119.26822222,MAINLINE,228.669,SF Accel West,,g,0.08,3,10.4,7.3,No,No Trend
4.15,-22.15569444,119.26838889,MAINLINE,228.719,SF Accel West,,g,0.23,3,10.3,6,No,No Trend
4.151,-22.15569444,119.26838889,MAINLINE,228.719,SF Accel East,,g,0.62,3,12.1,6.7,No,No Trend
4.152,-22.01538889,118.56052778,SOLOMON,229.453,SF Accel West,,g,0.73,3,17.5,10,No,No Trend
4.153,-22.01538889,118.56052778,SOLOMON,229.453,SF Accel East,,g,0.82,3,14.1,10,No,No Trend
4.154,-22.01627778,118.55383333,SOLOMON,230.153,SF Accel East,,g,0.09,3,11.6,6.6,No,No Trend
4.155,-22.01655556,118.55044444,SOLOMON,230.503,SF Accel West,,g,0.27,3,13.6,7.6,No,No Trend
4.156,-22.01655556,118.55044444,SOLOMON,230.503,SF Accel East,,g,0.73,3,13.7,7.4,No,No Trend
4.157,-22.01655556,118.54997222,SOLOMON,230.553,SF Accel West,,g,0.18,3,11.6,4.6,No,No Trend
4.158,-22.01655556,118.54997222,SOLOMON,230.553,SF Accel East,,g,0.09,3,11.9,5.7,No,No Trend
4.159,-22.17747222,119.27677778,MAINLINE,231.319,SF Accel West,,g,0.46,3,19.7,7.8,No,No Trend
4.16,-22.17747222,119.27677778,MAINLINE,231.319,SF Accel East,,g,0.77,3,20.4,9.8,No,No Trend
4.161,-22.17791667,119.27680556,MAINLINE,231.369,SF Accel West,,g,0.62,3,22.1,8.1,No,No Trend
4.162,-22.17791667,119.27680556,MAINLINE,231.369,SF Accel East,,g,0.46,3,20.4,7.2,No,No Trend
4.163,-22.18375000,119.27758333,MAINLINE,232.019,SF Accel West,,g,0.69,3,14.2,9.6,No,No Trend
4.164,-22.18375000,119.27758333,MAINLINE,232.019,SF Accel East,,g,0.62,3,12.2,9,No,No Trend
4.165,-22.18419444,119.27763889,MAINLINE,232.069,SF Accel West,,g,0.92,3,17,9.3,No,No Trend
4.166,-22.18419444,119.27763889,MAINLINE,232.069,SF Accel East,,g,0.85,3,19.3,9.4,No,No Trend
4.167,-22.18508333,119.27780556,MAINLINE,232.169,SF Accel West,Crossing,g,0.54,3,16.1,6.9,No,No Trend
4.168,-22.18508333,119.27780556,MAINLINE,232.169,SF Accel East,Crossing,g,0.77,3,15.9,8.6,No,No Trend
4.169,-22.18552778,119.27788889,MAINLINE,232.219,SF Accel West,Crossing,g,0.54,3,12.7,7.5,No,No Trend
4.17,-22.18552778,119.27788889,MAINLINE,232.219,SF Accel East,Crossing,g,0.46,3,12.4,7.4,No,No Trend
4.171,-22.01827778,118.53213889,SOLOMON,232.403,SF Accel West,,g,0.09,3,10.3,7.5,No,No Trend
4.172,-22.01827778,118.53213889,SOLOMON,232.403,SF Accel East,,g,0.09,3,11.2,4.9,No,No Trend
4.173,-22.01927778,118.52741667,SOLOMON,232.903,SF Accel West,IRJ,g,0.27,3,12.9,7.2,No,No Trend
4.174,-22.01927778,118.52741667,SOLOMON,232.903,SF Accel East,IRJ,g,0.27,3,15.2,7.1,No,No Trend
4.175,-22.01938889,118.52694444,SOLOMON,232.953,SF Accel West,,g,0.36,3,22.9,7.7,No,No Trend
4.176,-22.19444444,119.27941667,MAINLINE,233.219,SF Accel West,,g,1,3,12.3,9.7,No,No Trend
4.177,-22.19444444,119.27941667,MAINLINE,233.219,SF Accel East,,g,0.85,3,16.2,9.4,No,No Trend
4.178,-22.19488889,119.27950000,MAINLINE,233.269,SF Accel East,,g,0.54,3,20.9,6.7,No,No Trend
4.179,-22.19888889,119.28019444,MAINLINE,233.719,SF Accel West,,g,0.38,3,13.2,6,No,No Trend
4.18,-22.19933333,119.28027778,MAINLINE,233.769,SF Accel West,,g,0.38,3,11.8,6.4,No,No Trend
4.181,-22.19933333,119.28027778,MAINLINE,233.769,SF Accel East,,g,0.54,3,12.3,7,No,No Trend
4.182,-22.20022222,119.28041667,MAINLINE,233.869,SF Accel East,,g,0.08,3,12.4,6.8,No,No Trend
4.183,-22.20155556,119.28066667,MAINLINE,234.019,SF Accel East,,g,0.08,3,10,6.2,No,No Trend
4.184,-22.20466667,119.28127778,MAINLINE,234.369,SF Accel West,Crossing,g,0.69,3,16.5,8,No,No Trend
4.185,-22.20466667,119.28127778,MAINLINE,234.369,SF Accel East,Crossing,g,0.23,3,14.8,5.6,No,No Trend
4.186,-22.20511111,119.28138889,MAINLINE,234.419,SF Accel West,,g,1,3,19.5,10.7,No,No Trend
4.187,-22.20511111,119.28138889,MAINLINE,234.419,SF Accel East,,g,1,3,17.8,11.6,No,No Trend
4.188,-22.21297222,119.28497222,MAINLINE,235.369,SF Accel West,"POS, IRJ",g,0.31,3,12.3,5.4,No,No Trend
4.189,-22.21336111,119.28519444,MAINLINE,235.419,SF Accel West,"POS, IRJ",g,0.77,3,13.5,8.4,No,No Trend
4.19,-22.21336111,119.28519444,MAINLINE,235.419,SF Accel East,"POS, IRJ",g,0.92,3,14.9,10.2,No,No Trend
4.191,-22.21533333,119.28641667,MAINLINE,235.669,SF Accel West,IRJ,g,0.23,3,10.5,7.5,No,No Trend
4.192,-22.21608333,119.28694444,MAINLINE,235.769,SF Accel East,"IRJ, POS",g,1,3,17.1,14.9,No,No Trend
4.193,-22.02436111,118.49747222,SOLOMON,236.053,SF Accel West,IRJ,g,0.25,3,14.1,7.4,No,No Trend
4.194,-22.02436111,118.49747222,SOLOMON,236.053,SF Accel East,IRJ,g,0.58,3,13.6,7.9,No,No Trend
4.195,-22.02466667,118.49605556,SOLOMON,236.203,SF Accel East,"IRJ, POS",g,0.08,3,10.1,6.1,No,No Trend
4.196,-22.02497222,118.49463889,SOLOMON,236.353,SF Accel East,POS,g,0.17,3,10.5,6.5,No,No Trend
4.197,-22.22513889,119.29238889,MAINLINE,236.919,SF Accel West,,g,0.38,3,13.2,5.5,No,No Trend
4.198,-22.22513889,119.29238889,MAINLINE,236.919,SF Accel East,,g,0.08,3,11.2,3.3,No,No Trend
4.199,-22.22555556,119.29261111,MAINLINE,236.969,SF Accel West,,g,0.69,3,12.9,7.8,No,No Trend
4.2,-22.22555556,119.29261111,MAINLINE,236.969,SF Accel East,,g,0.54,3,14,8.2,No,No Trend
4.201,-22.22594444,119.29286111,MAINLINE,237.019,SF Accel West,,g,0.62,3,21,10,No,No Trend
4.202,-22.22594444,119.29286111,MAINLINE,237.019,SF Accel East,,g,0.77,3,17.1,11,No,No Trend
4.203,-22.22633333,119.29308333,MAINLINE,237.069,SF Accel West,,g,0.77,3,16.8,11.6,No,No Trend
4.204,-22.22633333,119.29308333,MAINLINE,237.069,SF Accel East,,g,0.69,3,14.8,10.9,No,No Trend
4.205,-22.22672222,119.29333333,MAINLINE,237.119,SF Accel West,,g,0.46,3,14,7.3,No,No Trend
4.206,-22.22672222,119.29333333,MAINLINE,237.119,SF Accel East,,g,0.31,3,13.3,6.8,No,No Trend
4.207,-22.23063889,119.29572222,MAINLINE,237.619,SF Accel West,,g,0.31,3,17.5,8.9,No,No Trend
4.208,-22.23063889,119.29572222,MAINLINE,237.619,SF Accel East,,g,0.69,3,14.9,9.6,No,No Trend
4.209,-22.24033333,119.29969444,MAINLINE,238.769,SF Accel East,,g,0.46,3,12.6,9,No,No Trend
4.21,-22.24161111,119.30016667,MAINLINE,238.919,SF Accel West,,g,0.31,3,14.3,4.8,No,No Trend
4.211,-22.24205556,119.30033333,MAINLINE,238.969,SF Accel West,POS,g,0.46,3,12.2,8.7,No,No Trend
4.212,-22.24205556,119.30033333,MAINLINE,238.969,SF Accel East,POS,g,0.69,3,12.4,9.2,No,No Trend
4.213,-22.24247222,119.30047222,MAINLINE,239.019,SF Accel West,"IRJ, POS",g,0.77,3,15.4,10.8,No,No Trend
4.214,-22.24247222,119.30047222,MAINLINE,239.019,SF Accel East,"IRJ, POS",g,0.69,3,18,10.8,No,No Trend
4.215,-22.24838889,119.30286111,MAINLINE,239.719,SF Accel West,,g,0.31,3,11.3,5.4,No,No Trend
4.216,-22.24880556,119.30305556,MAINLINE,239.769,SF Accel West,,g,0.31,3,12.3,7.4,No,No Trend
4.217,-22.24880556,119.30305556,MAINLINE,239.769,SF Accel East,,g,0.54,3,13,7.8,No,No Trend
4.218,-22.02408333,118.45200000,SOLOMON,240.953,SF Accel West,,g,0.17,3,11.6,3.7,No,No Trend
4.219,-22.02408333,118.45200000,SOLOMON,240.953,SF Accel East,,g,0.25,3,13,4.3,No,No Trend
4.22,-22.02405556,118.45150000,SOLOMON,241.003,SF Accel West,,g,0.5,3,12.7,9.1,No,No Trend
4.221,-22.02405556,118.45150000,SOLOMON,241.003,SF Accel East,,g,0.75,3,14.7,9.6,No,No Trend
4.222,-22.02400000,118.45102778,SOLOMON,241.053,SF Accel West,,g,0.08,3,11.4,7.9,No,No Trend
4.223,-22.26141667,119.30830556,MAINLINE,241.269,SF Accel West,,g,0.46,3,10.8,7.8,No,No Trend
4.224,-22.26141667,119.30830556,MAINLINE,241.269,SF Accel East,,g,0.69,3,13,8,No,No Trend
4.225,-22.02486111,118.43822222,SOLOMON,242.403,SF Accel West,IRJ,g,0.42,3,11.2,8.4,No,No Trend
4.226,-22.02486111,118.43822222,SOLOMON,242.403,SF Accel East,IRJ,g,0.75,3,13,9.4,No,No Trend
4.227,-22.02705556,118.43291667,SOLOMON,243.003,SF Accel East,,g,0.5,3,14.6,6.3,No,No Trend
4.228,-22.02852778,118.42936111,SOLOMON,243.403,SF Accel West,,g,0.58,3,13,9.4,No,No Trend
4.229,-22.02852778,118.42936111,SOLOMON,243.403,SF Accel East,,g,0.75,3,11.9,9.5,No,No Trend
4.23,-22.27944444,119.32133333,MAINLINE,243.719,SF Accel East,,g,0.08,3,10,6.6,No,No Trend
4.231,-22.02980556,118.42625000,SOLOMON,243.753,SF Accel West,,g,0.08,3,12.5,6.9,No,No Trend
4.232,-22.02980556,118.42625000,SOLOMON,243.753,SF Accel East,,g,0.25,3,13.8,6.2,No,No Trend
4.233,-22.02997222,118.42580556,SOLOMON,243.803,SF Accel West,,g,0.75,3,14.6,8.9,No,No Trend
4.234,-22.02997222,118.42580556,SOLOMON,243.803,SF Accel East,,g,0.67,3,16.2,9.7,No,No Trend
4.235,-22.28666667,119.32863889,MAINLINE,244.819,SF Accel West,IRJ,g,0.69,3,21.2,6.4,No,No Trend
4.236,-22.28666667,119.32863889,MAINLINE,244.819,SF Accel East,IRJ,g,0.23,3,13.5,3.7,No,No Trend
4.237,-22.28694444,119.32902778,MAINLINE,244.869,SF Accel West,,g,1,3,23.3,13.3,No,No Trend
4.238,-22.29027778,119.33477778,MAINLINE,245.569,SF Accel West,,g,0.08,3,10.1,6.8,No,No Trend
4.239,-22.29027778,119.33477778,MAINLINE,245.569,SF Accel East,,g,0.54,3,11,8.1,No,No Trend
4.24,-22.03594444,118.40858333,SOLOMON,245.703,SF Accel West,,g,0.92,3,16.6,10.6,No,No Trend
4.241,-22.03594444,118.40858333,SOLOMON,245.703,SF Accel East,,g,0.75,3,14.2,9.4,No,No Trend
4.242,-22.03611111,118.40813889,SOLOMON,245.753,SF Accel West,,g,0.17,3,12.2,3.6,No,No Trend
4.243,-22.03611111,118.40813889,SOLOMON,245.753,SF Accel East,,g,0.17,3,13.4,3.8,No,No Trend
4.244,-22.29116667,119.33647222,MAINLINE,245.769,SF Accel West,,g,1,3,13.7,9.5,No,No Trend
4.245,-22.29116667,119.33647222,MAINLINE,245.769,SF Accel East,,g,1,3,15,10.5,No,No Trend
4.246,-22.29244444,119.33905556,MAINLINE,246.069,SF Accel West,,g,0.31,3,10.8,5.1,No,No Trend
4.247,-22.29244444,119.33905556,MAINLINE,246.069,SF Accel East,,g,0.15,3,12.3,5,No,No Trend
4.248,-22.29263889,119.33947222,MAINLINE,246.119,SF Accel West,,g,0.77,3,11.6,7.4,No,No Trend
4.249,-22.29263889,119.33947222,MAINLINE,246.119,SF Accel East,,g,0.92,3,12.7,7.4,No,No Trend
